transaction_id,customer_id,timestamp,amount,payment_method,device_id,location,failed_attempts,account_age_days,previous_chargebacks,transaction_status,is_fraud
TX10118,C1006,2026-06-14 23:55:55,12940.02,Debit Card,DEV_FRAUD_BURST_99,London,2,552,2,historical,1
TX10058,C1017,2026-06-15 08:33:55,9604.28,UPI,DEV_7325,Ahmedabad,1,117,0,historical,0
TX10341,C1022,2026-06-15 16:07:55,19345.27,Netbanking,DEV_FRAUD_BURST_99,New York,2,474,0,historical,1
TX10280,C1031,2026-06-15 22:03:55,23732.63,Debit Card,DEV_9514,Pune,1,769,0,historical,0
TX10431,C1025,2026-06-16 05:03:55,13112.51,Credit Card,DEV_FRAUD_BURST_99,London,2,14,0,historical,1
TX10491,C1009,2026-06-16 11:49:55,20261.4,UPI,DEV_FRAUD_BURST_99,London,2,237,0,historical,1
TX10214,C1023,2026-06-17 01:40:55,4212.08,Credit Card,DEV_1892,Hyderabad,3,816,0,historical,1
TX10443,C1030,2026-06-17 07:42:55,9819.27,Debit Card,DEV_FRAUD_BURST_99,New York,2,575,0,historical,1
TX10425,C1032,2026-06-17 08:18:55,2262.93,UPI,DEV_9580,Chennai,0,493,0,historical,0
TX10025,C1010,2026-06-17 10:21:55,2907.78,Netbanking,DEV_4620,Ahmedabad,1,85,0,historical,0
TX10000,C1003,2026-06-17 18:49:55,33646.24,Netbanking,DEV_6973,Gurugram,5,733,0,historical,1
TX10027,C1038,2026-06-18 03:36:55,3035.76,Netbanking,DEV_5645,New York,2,897,0,historical,1
TX10504,C1018,2026-06-18 10:41:55,2023.01,Wallet,DEV_9514,Noida,0,555,0,historical,0
TX10327,C1005,2026-06-18 16:02:55,23725.7,UPI,DEV_FRAUD_BURST_99,London,2,360,0,historical,1
TX10236,C1022,2026-06-18 16:10:55,16598.81,Credit Card,DEV_4820,Bengaluru,1,474,0,historical,0
TX10452,C1009,2026-06-18 23:00:55,28101.32,Netbanking,DEV_5224,London,4,237,0,historical,1
TX10147,C1016,2026-06-18 23:38:55,4958.61,UPI,DEV_3535,New York,1,94,0,historical,1
TX10034,C1003,2026-06-19 01:21:55,5272.82,Netbanking,DEV_6973,Gurugram,0,733,0,historical,0
TX10279,C1031,2026-06-19 01:56:55,19361.74,Debit Card,DEV_5056,Pune,1,769,0,historical,1
TX10022,C1030,2026-06-19 10:10:55,7338.24,UPI,DEV_6973,Mumbai,2,575,0,historical,1
TX10269,C1016,2026-06-19 18:48:55,549.03,Netbanking,DEV_2686,Chennai,0,94,0,historical,0
TX10094,C1027,2026-06-19 20:39:55,9158.52,Debit Card,DEV_5485,Delhi,1,310,0,historical,0
TX10103,C1034,2026-06-20 01:18:55,21871.71,Debit Card,DEV_9860,Pune,3,412,0,historical,1
TX10264,C1031,2026-06-20 17:21:55,40101.98,Wallet,DEV_FRAUD_BURST_99,New York,2,769,0,historical,1
TX10201,C1025,2026-06-20 17:38:55,8242.68,Debit Card,DEV_FRAUD_BURST_99,London,2,14,0,historical,1
TX10179,C1011,2026-06-21 04:46:55,14122.48,Debit Card,DEV_7650,Bengaluru,1,540,0,historical,0
TX10170,C1038,2026-06-21 11:38:55,4175.85,Netbanking,DEV_1285,New York,4,897,0,historical,1
TX10139,C1027,2026-06-21 12:14:55,4150.99,Wallet,DEV_5485,Delhi,0,310,0,historical,0
TX10039,C1020,2026-06-21 20:43:55,3888.54,Debit Card,DEV_8216,Kolkata,0,292,0,historical,0
TX10120,C1001,2026-06-21 21:33:55,2053.6,Credit Card,DEV_3535,Delhi,0,513,0,historical,0
TX10125,C1023,2026-06-21 23:20:55,4415.63,Wallet,DEV_2423,Hyderabad,2,816,0,historical,1
TX10369,C1008,2026-06-22 04:29:55,20340.35,UPI,DEV_3391,Hyderabad,1,831,0,historical,1
TX10315,C1015,2026-06-22 04:37:55,2455.94,Wallet,DEV_9216,Pune,0,795,0,historical,0
TX10441,C1023,2026-06-22 18:15:55,1529.52,Debit Card,DEV_4656,Hyderabad,0,816,0,historical,0
TX10122,C1015,2026-06-22 21:15:55,4963.29,UPI,DEV_3264,Pune,3,795,0,historical,1
TX10116,C1030,2026-06-23 03:51:55,12639.14,Credit Card,DEV_2885,Mumbai,5,575,0,historical,1
TX10326,C1032,2026-06-23 05:12:55,2884.29,Debit Card,DEV_9580,Chennai,0,493,0,historical,0
TX10071,C1007,2026-06-23 08:27:55,11636.24,UPI,DEV_FRAUD_BURST_99,London,2,19,0,historical,1
TX10335,C1004,2026-06-23 08:57:55,4577.7,Debit Card,DEV_FRAUD_BURST_99,London,2,62,0,historical,1
TX10032,C1032,2026-06-23 14:39:55,2233.66,Debit Card,DEV_9580,Chennai,0,493,0,historical,0
TX10391,C1021,2026-06-23 15:19:55,8964.1,Netbanking,DEV_4820,Kolkata,5,395,0,historical,1
TX10059,C1010,2026-06-23 21:05:55,4811.23,Wallet,DEV_2686,Ahmedabad,2,85,0,historical,1
TX10494,C1020,2026-06-23 22:00:55,3286.72,Credit Card,DEV_7871,Kolkata,0,292,0,historical,0
TX10372,C1023,2026-06-24 01:23:55,10166.39,Credit Card,DEV_9580,New York,2,816,0,historical,1
TX10373,C1030,2026-06-24 05:10:55,1292.8,Credit Card,DEV_2885,Mumbai,0,575,0,historical,0
TX10031,C1033,2026-06-24 08:50:55,4822.34,Debit Card,DEV_FRAUD_BURST_99,London,2,521,0,historical,1
TX10145,C1033,2026-06-24 09:17:55,7502.64,UPI,DEV_1761,London,3,521,0,historical,1
TX10121,C1039,2026-06-24 14:48:55,2494.14,Netbanking,DEV_5310,Gurugram,0,655,0,historical,0
TX10041,C1005,2026-06-24 21:02:55,10973.94,Wallet,DEV_7650,Chennai,0,360,0,historical,0
TX10342,C1014,2026-06-25 02:19:55,9999.47,Debit Card,DEV_FRAUD_BURST_99,New York,2,361,0,historical,1
TX10161,C1024,2026-06-25 06:36:55,1607.95,Credit Card,DEV_1285,Delhi,0,860,0,historical,0
TX10358,C1000,2026-06-25 06:56:55,9387.44,Netbanking,DEV_7996,New York,3,121,1,historical,1
TX10270,C1037,2026-06-25 09:53:55,15062.09,Debit Card,DEV_FRAUD_BURST_99,London,2,469,0,historical,1
TX10216,C1010,2026-06-25 10:18:55,828.49,Netbanking,DEV_4620,Ahmedabad,0,85,0,historical,0
TX10333,C1037,2026-06-25 14:40:55,13637.97,Credit Card,DEV_9545,Bengaluru,1,469,0,historical,1
TX10131,C1029,2026-06-25 17:35:55,3601.51,Credit Card,DEV_4820,Kolkata,0,606,0,historical,0
TX10312,C1020,2026-06-25 21:43:55,2591.18,Debit Card,DEV_7871,Kolkata,0,292,0,historical,0
TX10377,C1022,2026-06-26 01:37:55,41877.62,Netbanking,DEV_4820,Bengaluru,5,474,0,historical,1
TX10444,C1009,2026-06-26 04:48:55,14953.57,Netbanking,DEV_9545,Bengaluru,3,237,0,historical,1
TX10455,C1020,2026-06-26 11:13:55,7216.39,Credit Card,DEV_7871,Kolkata,1,292,0,historical,0
TX10221,C1009,2026-06-26 18:31:55,21398.01,Netbanking,DEV_5137,London,2,237,0,historical,1
TX10265,C1029,2026-06-26 20:49:55,9954.53,Netbanking,DEV_FRAUD_BURST_99,New York,2,606,0,historical,1
TX10129,C1012,2026-06-27 00:46:55,3389.21,Debit Card,DEV_3535,Hyderabad,0,204,0,historical,0
TX10026,C1037,2026-06-27 09:02:55,34575.04,Netbanking,DEV_1736,Bengaluru,5,469,0,historical,1
TX10363,C1030,2026-06-27 13:52:55,3210.24,Credit Card,DEV_7452,Mumbai,0,575,0,historical,0
TX10480,C1003,2026-06-27 16:37:55,12779.14,Wallet,DEV_6973,Gurugram,1,733,0,historical,0
TX10498,C1020,2026-06-28 03:30:55,17698.14,Debit Card,DEV_7871,Kolkata,4,292,0,historical,1
TX10192,C1002,2026-06-28 04:48:55,18296.69,Debit Card,DEV_FRAUD_BURST_99,New York,2,861,0,historical,1
TX10247,C1021,2026-06-28 08:39:55,6140.37,Netbanking,DEV_8946,New York,1,395,0,historical,1
TX10160,C1004,2026-06-28 16:30:55,4566.04,Credit Card,DEV_FRAUD_BURST_99,New York,2,62,0,historical,1
TX10368,C1015,2026-06-29 13:14:55,2770.82,Debit Card,DEV_9216,Pune,0,795,0,historical,0
TX10387,C1032,2026-06-30 00:05:55,3078.39,UPI,DEV_9580,Chennai,0,493,0,historical,0
TX10190,C1015,2026-06-30 01:47:55,3156.83,UPI,DEV_9216,Pune,0,795,0,historical,0
TX10485,C1012,2026-06-30 02:27:55,15784.68,UPI,DEV_3535,Hyderabad,3,204,0,historical,1
TX10204,C1033,2026-06-30 08:33:55,4260.34,UPI,DEV_FRAUD_BURST_99,New York,2,521,0,historical,1
TX10465,C1003,2026-06-30 11:14:55,18270.27,Debit Card,DEV_7996,Gurugram,2,733,0,historical,1
TX10208,C1016,2026-06-30 14:47:55,1311.74,Debit Card,DEV_2686,Chennai,0,94,0,historical,0
TX10289,C1028,2026-06-30 17:26:55,25129.17,Netbanking,DEV_FRAUD_BURST_99,London,2,354,0,historical,1
TX10141,C1005,2026-06-30 18:41:55,17669.05,Debit Card,DEV_7650,Chennai,1,360,0,historical,0
TX10277,C1007,2026-07-01 06:54:55,5156.25,Netbanking,DEV_5310,Ahmedabad,0,19,0,historical,0
TX10005,C1035,2026-07-01 07:58:55,10515.97,Netbanking,DEV_FRAUD_BURST_99,New York,2,290,0,historical,1
TX10502,C1002,2026-07-01 08:49:55,13690.82,Debit Card,DEV_7325,Noida,1,861,0,historical,1
TX10450,C1031,2026-07-01 10:27:55,70983.76,UPI,DEV_9514,Pune,4,769,0,historical,1
TX10413,C1012,2026-07-01 13:45:55,9317.53,UPI,DEV_9860,Hyderabad,2,204,0,historical,1
TX10084,C1026,2026-07-01 15:26:55,35945.54,Netbanking,DEV_4351,Hyderabad,5,586,0,historical,1
TX10249,C1011,2026-07-01 18:21:55,20701.73,Credit Card,DEV_9514,London,2,540,0,historical,1
TX10218,C1000,2026-07-02 02:21:55,1314.19,Wallet,DEV_2686,Delhi,0,121,1,historical,0
TX10075,C1031,2026-07-02 03:37:55,15495.23,Credit Card,DEV_9514,Kolkata,1,769,0,historical,0
TX10037,C1014,2026-07-02 10:34:55,7442.1,Debit Card,DEV_8216,Gurugram,1,361,0,historical,1
TX10378,C1014,2026-07-02 18:24:55,3728.74,Debit Card,DEV_7325,Gurugram,0,361,0,historical,0
TX10132,C1007,2026-07-02 21:48:55,11280.01,UPI,DEV_5310,Ahmedabad,1,19,0,historical,0
TX10461,C1021,2026-07-02 22:31:55,6733.07,Credit Card,DEV_4820,Kolkata,2,395,0,historical,1
TX10197,C1027,2026-07-03 04:20:55,29216.61,Netbanking,DEV_5485,Delhi,2,310,0,historical,1
TX10092,C1028,2026-07-03 07:33:55,15123.67,Debit Card,DEV_9488,Kolkata,3,354,0,historical,1
TX10212,C1036,2026-07-03 10:32:55,448.58,UPI,DEV_9909,Mumbai,0,65,0,historical,0
TX10275,C1011,2026-07-03 12:53:55,2853.72,Netbanking,DEV_7650,Bengaluru,0,540,0,historical,0
TX10457,C1002,2026-07-03 15:45:55,5282.75,Debit Card,DEV_9860,Noida,0,861,0,historical,0
TX10430,C1007,2026-07-04 06:00:55,8098.68,UPI,DEV_5310,Ahmedabad,1,19,0,historical,0
TX10234,C1014,2026-07-04 06:20:55,10204.91,Wallet,DEV_3975,London,3,361,0,historical,1
TX10240,C1032,2026-07-04 06:21:55,1530.04,UPI,DEV_9580,Chennai,0,493,0,historical,0
TX10050,C1007,2026-07-04 08:45:55,2020.99,UPI,DEV_5310,Ahmedabad,0,19,0,historical,0
TX10403,C1018,2026-07-04 21:53:55,16006.68,Wallet,DEV_9514,Noida,2,555,0,historical,1
TX10417,C1018,2026-07-05 00:04:55,24269.71,UPI,DEV_9514,Noida,4,555,0,historical,1
TX10085,C1012,2026-07-05 02:11:55,15123.15,Netbanking,DEV_1097,New York,4,204,0,historical,1
TX10232,C1011,2026-07-05 02:58:55,2027.27,Wallet,DEV_7650,Bengaluru,0,540,0,historical,0
TX10017,C1006,2026-07-05 07:36:55,20610.0,Credit Card,DEV_4279,New York,3,552,2,historical,1
TX10054,C1025,2026-07-05 09:36:55,10566.07,UPI,DEV_FRAUD_BURST_99,New York,2,14,0,historical,1
TX10210,C1015,2026-07-05 17:18:55,5063.69,Netbanking,DEV_9216,Pune,1,795,0,historical,0
TX10374,C1035,2026-07-05 19:38:55,2961.5,Wallet,DEV_7641,Kolkata,0,290,0,historical,0
TX10006,C1012,2026-07-05 23:34:55,7777.54,UPI,DEV_3535,Hyderabad,1,204,0,historical,0
TX10051,C1016,2026-07-05 23:49:55,3326.03,UPI,DEV_5137,Chennai,2,94,0,historical,1
TX10086,C1025,2026-07-06 00:40:55,10453.54,UPI,DEV_8946,Jaipur,1,14,0,historical,1
TX10226,C1029,2026-07-06 00:53:55,13483.62,Credit Card,DEV_FRAUD_BURST_99,New York,2,606,0,historical,1
TX10062,C1031,2026-07-06 02:05:55,78477.24,Netbanking,DEV_9514,Pune,4,769,0,historical,1
TX10390,C1039,2026-07-06 07:59:55,12274.52,Credit Card,DEV_5310,Gurugram,4,655,0,historical,1
TX10515,C1013,2026-07-06 08:26:55,22837.63,Netbanking,DEV_4656,New York,4,15,0,historical,1
TX10355,C1013,2026-07-06 11:25:55,13530.4,Netbanking,DEV_6856,Jaipur,1,15,0,historical,1
TX10316,C1021,2026-07-06 15:43:55,5989.62,Netbanking,DEV_3294,London,2,395,0,historical,1
TX10338,C1028,2026-07-06 17:18:55,21934.51,Wallet,DEV_7452,Kolkata,5,354,0,historical,1
TX10411,C1019,2026-07-07 00:21:55,3320.46,Netbanking,DEV_3213,Hyderabad,0,506,0,historical,0
TX10104,C1039,2026-07-07 02:24:55,5957.15,Netbanking,DEV_FRAUD_BURST_99,New York,2,655,0,historical,1
TX10119,C1027,2026-07-07 10:26:55,17335.52,UPI,DEV_5485,Delhi,4,310,0,historical,1
TX10303,C1015,2026-07-07 13:31:55,4869.28,Debit Card,DEV_5008,Pune,3,795,0,historical,1
TX10028,C1034,2026-07-07 14:06:55,2180.16,Debit Card,DEV_9860,Pune,0,412,0,historical,0
TX10418,C1025,2026-07-07 15:53:55,4789.72,Credit Card,DEV_5137,Kolkata,1,14,0,historical,0
TX10399,C1024,2026-07-07 19:42:55,1245.37,Netbanking,DEV_1285,Pune,0,860,0,historical,0
TX10138,C1028,2026-07-07 21:47:55,6392.99,Debit Card,DEV_9120,Kolkata,0,354,0,historical,0
TX10044,C1033,2026-07-08 00:05:55,1012.79,Wallet,DEV_5310,Ahmedabad,1,521,0,historical,0
TX10470,C1023,2026-07-08 02:57:55,3519.56,Netbanking,DEV_5725,Hyderabad,2,816,0,historical,1
TX10154,C1033,2026-07-08 07:19:55,7233.15,Debit Card,DEV_FRAUD_BURST_99,New York,2,521,0,historical,1
TX10036,C1036,2026-07-08 11:49:55,890.02,Netbanking,DEV_9909,Mumbai,0,65,0,historical,0
TX10286,C1001,2026-07-08 21:29:55,19405.23,Netbanking,DEV_FRAUD_BURST_99,New York,2,513,0,historical,1
TX10305,C1025,2026-07-08 23:27:55,8822.18,UPI,DEV_FRAUD_BURST_99,London,2,14,0,historical,1
TX10495,C1023,2026-07-09 00:07:55,9237.52,Credit Card,DEV_FRAUD_BURST_99,London,2,816,0,historical,1
TX10199,C1030,2026-07-09 01:23:55,3245.78,Netbanking,DEV_2885,Mumbai,0,575,0,historical,0
TX10096,C1017,2026-07-09 02:05:55,33529.74,Debit Card,DEV_7325,Ahmedabad,4,117,0,historical,1
TX10165,C1027,2026-07-09 05:24:55,16266.72,UPI,DEV_9909,London,4,310,0,historical,1
TX10526,C1037,2026-07-09 05:43:55,21646.52,UPI,DEV_5485,New York,2,469,0,historical,1
TX10070,C1011,2026-07-09 06:09:55,5687.0,UPI,DEV_7650,Bengaluru,0,540,0,historical,0
TX10304,C1014,2026-07-09 06:41:55,4888.44,Credit Card,DEV_8216,Gurugram,3,361,0,historical,1
TX10302,C1031,2026-07-09 08:07:55,10595.5,Netbanking,DEV_9514,Pune,0,769,0,historical,0
TX10262,C1008,2026-07-09 13:07:55,16658.92,Credit Card,DEV_7452,Hyderabad,2,831,0,historical,1
TX10002,C1007,2026-07-09 23:36:55,9521.6,UPI,DEV_7826,Ahmedabad,1,19,0,historical,1
TX10083,C1039,2026-07-09 23:39:55,9855.16,Netbanking,DEV_FRAUD_BURST_99,London,2,655,0,historical,1
TX10126,C1030,2026-07-10 00:23:55,6479.82,Netbanking,DEV_2885,Mumbai,1,575,0,historical,0
TX10295,C1021,2026-07-10 04:29:55,5961.67,Netbanking,DEV_4820,Kolkata,5,395,0,historical,1
TX10038,C1019,2026-07-10 07:10:55,15656.62,Credit Card,DEV_1761,New York,3,506,0,historical,1
TX10166,C1009,2026-07-10 08:59:55,33606.05,Netbanking,DEV_3213,Bengaluru,5,237,0,historical,1
TX10248,C1018,2026-07-10 09:47:55,8519.86,Debit Card,DEV_4656,Noida,2,555,0,historical,1
TX10448,C1014,2026-07-10 18:27:55,11382.3,UPI,DEV_FRAUD_BURST_99,London,2,361,0,historical,1
TX10445,C1035,2026-07-10 20:18:55,10816.41,Wallet,DEV_7662,London,2,290,0,historical,1
TX10362,C1022,2026-07-10 23:10:55,34100.21,Debit Card,DEV_4820,Bengaluru,5,474,0,historical,1
TX10389,C1010,2026-07-11 01:44:55,8359.38,Debit Card,DEV_2885,New York,2,85,0,historical,1
TX10169,C1000,2026-07-11 02:45:55,10486.9,Netbanking,DEV_2686,Delhi,2,121,1,historical,1
TX10114,C1013,2026-07-11 16:21:55,4293.08,Netbanking,DEV_7325,Jaipur,0,15,0,historical,0
TX10472,C1015,2026-07-11 19:12:55,2348.92,Wallet,DEV_9216,Pune,0,795,0,historical,0
TX10099,C1028,2026-07-12 04:42:55,25933.29,Wallet,DEV_7452,Kolkata,4,354,0,historical,1
TX10135,C1029,2026-07-12 10:03:55,4182.78,UPI,DEV_6482,Kolkata,0,606,0,historical,0
TX10008,C1030,2026-07-12 12:10:55,8393.78,Debit Card,DEV_9488,Mumbai,3,575,0,historical,1
TX10189,C1016,2026-07-12 15:21:55,1112.4,UPI,DEV_2686,Chennai,0,94,0,historical,0
TX10251,C1039,2026-07-12 15:40:55,6914.42,Wallet,DEV_FRAUD_BURST_99,New York,2,655,0,historical,1
TX10069,C1021,2026-07-12 18:10:55,4592.9,Wallet,DEV_FRAUD_BURST_99,New York,2,395,0,historical,1
TX10117,C1019,2026-07-12 19:39:55,14004.38,Wallet,DEV_5224,London,3,506,0,historical,1
TX10048,C1021,2026-07-12 19:39:55,7456.62,Credit Card,DEV_4820,Kolkata,5,395,0,historical,1
TX10402,C1005,2026-07-12 19:53:55,17564.65,Netbanking,DEV_7463,Chennai,3,360,0,historical,1
TX10153,C1033,2026-07-12 20:17:55,2825.06,Netbanking,DEV_5310,Delhi,1,521,0,historical,0
TX10324,C1022,2026-07-12 21:16:55,31389.08,Credit Card,DEV_FRAUD_BURST_99,New York,2,474,0,historical,1
TX10388,C1024,2026-07-12 21:49:55,1171.04,UPI,DEV_1285,Delhi,0,860,0,historical,0
TX10400,C1027,2026-07-13 05:03:55,6821.4,Debit Card,DEV_5485,Delhi,1,310,0,historical,0
TX10474,C1019,2026-07-13 08:03:55,5033.59,Netbanking,DEV_3213,Hyderabad,1,506,0,historical,0
TX10211,C1020,2026-07-13 13:10:55,12150.5,UPI,DEV_1285,London,4,292,0,historical,1
TX10375,C1030,2026-07-13 21:02:55,6452.31,Credit Card,DEV_5826,Mumbai,3,575,0,historical,1
TX10396,C1010,2026-07-14 01:04:55,6807.96,Debit Card,DEV_4620,Ahmedabad,2,85,0,historical,1
TX10484,C1018,2026-07-14 02:17:55,6015.6,UPI,DEV_1455,Noida,2,555,0,historical,1
TX10073,C1029,2026-07-14 09:21:55,16812.12,UPI,DEV_3535,London,1,606,0,historical,1
TX10424,C1014,2026-07-14 13:00:55,12468.51,Netbanking,DEV_6482,New York,4,361,0,historical,1
TX10376,C1027,2026-07-14 13:25:55,17077.08,Debit Card,DEV_5485,Delhi,4,310,0,historical,1
TX10479,C1009,2026-07-14 14:36:55,32149.81,Netbanking,DEV_1455,New York,1,237,0,historical,1
TX10111,C1024,2026-07-14 20:49:55,2054.56,UPI,DEV_9216,Delhi,0,860,0,historical,0
TX10095,C1015,2026-07-15 23:32:55,7824.41,Wallet,DEV_4753,London,4,795,0,historical,1
TX10432,C1001,2026-07-16 03:31:55,16970.32,Debit Card,DEV_FRAUD_BURST_99,New York,2,513,0,historical,1
TX10045,C1014,2026-07-16 03:57:55,8905.68,Credit Card,DEV_2183,London,4,361,0,historical,1
TX10228,C1020,2026-07-16 10:29:55,2006.01,Debit Card,DEV_7871,Kolkata,0,292,0,historical,0
TX10321,C1034,2026-07-16 15:04:55,3782.29,Wallet,DEV_9860,Pune,0,412,0,historical,0
TX10487,C1000,2026-07-16 18:10:55,8490.92,Wallet,DEV_7735,Delhi,2,121,1,historical,1
TX10297,C1018,2026-07-16 18:58:55,5703.54,UPI,DEV_7871,Noida,3,555,0,historical,1
TX10186,C1026,2026-07-17 01:14:55,10079.01,Wallet,DEV_4351,Kolkata,1,586,0,historical,0
TX10322,C1006,2026-07-17 04:06:55,14680.6,Netbanking,DEV_7452,Ahmedabad,3,552,2,historical,1
TX10426,C1004,2026-07-17 05:29:55,718.99,Credit Card,DEV_7650,Ahmedabad,0,62,0,historical,0
TX10440,C1017,2026-07-17 09:44:55,6528.54,Wallet,DEV_4753,Ahmedabad,0,117,0,historical,0
TX10395,C1027,2026-07-17 11:47:55,3273.03,Netbanking,DEV_5485,Delhi,0,310,0,historical,0
TX10356,C1024,2026-07-17 12:22:55,3041.62,UPI,DEV_1285,Mumbai,1,860,0,historical,0
TX10503,C1035,2026-07-17 17:49:55,6837.74,UPI,DEV_9514,New York,1,290,0,historical,1
TX10239,C1011,2026-07-17 22:48:55,7847.95,Credit Card,DEV_5153,Bengaluru,0,540,0,historical,0
TX10021,C1019,2026-07-18 00:16:55,14625.36,Netbanking,DEV_3975,New York,1,506,0,historical,1
TX10337,C1010,2026-07-18 03:42:55,1924.6,Wallet,DEV_4620,Ahmedabad,0,85,0,historical,0
TX10089,C1005,2026-07-18 13:58:55,44985.28,Debit Card,DEV_2183,London,1,360,0,historical,1
TX10382,C1003,2026-07-18 14:17:55,40164.79,Netbanking,DEV_6973,Gurugram,4,733,0,historical,1
TX10024,C1039,2026-07-18 19:28:55,11957.1,Wallet,DEV_5310,Gurugram,3,655,0,historical,1
TX10091,C1035,2026-07-18 20:40:55,2634.98,UPI,DEV_7641,Kolkata,0,290,0,historical,0
TX10202,C1015,2026-07-19 00:49:55,9296.7,Debit Card,DEV_7871,London,2,795,0,historical,1
TX10162,C1026,2026-07-19 07:14:55,7370.1,Wallet,DEV_4351,Hyderabad,0,586,0,historical,0
