transaction_id,customer_id,timestamp,amount,payment_method,device_id,location,failed_attempts,account_age_days,previous_chargebacks,transaction_status,is_fraud
TX10092,C1036,2026-06-19 04:28:55,5074.04,Wallet,DEV_1055,Bengaluru,1,631,0,historical,0
TX10520,C1027,2026-06-19 10:34:55,15148.5,Netbanking,DEV_4479,Chennai,1,646,0,historical,1
TX10342,C1012,2026-06-19 18:24:55,3607.83,UPI,DEV_9194,Mumbai,0,864,0,historical,0
TX10103,C1030,2026-06-19 23:47:55,1171.74,UPI,DEV_2547,Gurugram,0,6,0,historical,0
TX10491,C1001,2026-06-20 01:14:55,1682.66,Wallet,DEV_7359,Ahmedabad,0,499,0,historical,0
TX10084,C1010,2026-06-20 06:11:55,8718.14,Wallet,DEV_FRAUD_BURST_99,New York,2,105,0,historical,1
TX10028,C1004,2026-06-20 08:40:55,12115.2,Wallet,DEV_1374,New York,4,310,0,historical,1
TX10398,C1035,2026-06-20 09:48:55,3168.04,Debit Card,DEV_1388,Gurugram,3,657,0,historical,1
TX10191,C1001,2026-06-20 12:59:55,11339.57,UPI,DEV_7359,Ahmedabad,4,499,0,historical,1
TX10413,C1010,2026-06-20 17:07:55,4669.57,UPI,DEV_6528,Jaipur,3,105,0,historical,1
TX10018,C1012,2026-06-20 18:44:55,2663.05,Credit Card,DEV_7536,Mumbai,0,864,0,historical,0
TX10345,C1020,2026-06-20 23:03:55,5729.65,Netbanking,DEV_3149,Mumbai,1,875,0,historical,0
TX10259,C1024,2026-06-21 00:05:55,16917.2,Debit Card,DEV_9980,Ahmedabad,4,612,0,historical,1
TX10401,C1005,2026-06-21 05:10:55,1184.83,Wallet,DEV_1597,Kolkata,0,54,0,historical,0
TX10088,C1027,2026-06-21 05:36:55,31087.04,Wallet,DEV_1762,Chennai,3,646,0,historical,1
TX10143,C1000,2026-06-21 06:58:55,2212.67,Debit Card,DEV_6033,Gurugram,0,452,0,historical,0
TX10240,C1038,2026-06-21 19:05:55,10101.72,Wallet,DEV_9200,Noida,1,798,0,historical,0
TX10317,C1026,2026-06-22 09:57:55,5546.66,Wallet,DEV_2444,Ahmedabad,1,206,0,historical,1
TX10461,C1021,2026-06-22 13:02:55,4878.28,Credit Card,DEV_3966,Jaipur,3,157,0,historical,1
TX10020,C1026,2026-06-22 13:21:55,1962.75,Debit Card,DEV_1293,Ahmedabad,0,206,0,historical,0
TX10334,C1017,2026-06-22 14:31:55,5423.83,Debit Card,DEV_3724,Pune,3,601,0,historical,1
TX10343,C1031,2026-06-22 20:00:55,1038.8,Netbanking,DEV_8449,Delhi,0,209,0,historical,0
TX10248,C1029,2026-06-22 23:14:55,2042.13,UPI,DEV_5197,Mumbai,0,892,0,historical,0
TX10326,C1012,2026-06-23 02:27:55,9242.59,UPI,DEV_4167,Mumbai,3,864,0,historical,1
TX10168,C1025,2026-06-23 05:56:55,5066.78,Debit Card,DEV_8670,Bengaluru,0,218,0,historical,0
TX10217,C1018,2026-06-23 07:29:55,17477.72,UPI,DEV_6033,Hyderabad,1,439,0,historical,1
TX10448,C1019,2026-06-24 12:17:55,1216.73,Wallet,DEV_6968,Noida,0,776,0,historical,0
TX10221,C1021,2026-06-24 16:05:55,658.43,UPI,DEV_8161,Jaipur,0,157,0,historical,0
TX10075,C1002,2026-06-25 04:22:55,3147.81,Debit Card,DEV_2802,Bengaluru,0,834,0,historical,0
TX10026,C1018,2026-06-25 16:50:55,6529.89,UPI,DEV_6291,Hyderabad,0,439,0,historical,0
TX10265,C1010,2026-06-25 17:44:55,8513.67,UPI,DEV_9160,London,4,105,0,historical,1
TX10067,C1021,2026-06-25 23:00:55,5459.37,Debit Card,DEV_FRAUD_BURST_99,New York,2,157,0,historical,1
TX10060,C1026,2026-06-26 04:29:55,5244.64,Debit Card,DEV_FRAUD_BURST_99,New York,2,206,0,historical,1
TX10419,C1023,2026-06-26 16:15:55,6909.21,Netbanking,DEV_8823,Bengaluru,1,458,0,historical,0
TX10329,C1019,2026-06-26 21:33:55,1777.88,Wallet,DEV_6968,Noida,0,776,0,historical,0
TX10257,C1006,2026-06-27 00:55:55,8285.31,UPI,DEV_FRAUD_BURST_99,New York,2,194,0,historical,1
TX10111,C1024,2026-06-27 01:50:55,3728.86,UPI,DEV_9918,Ahmedabad,0,612,0,historical,0
TX10369,C1013,2026-06-27 03:51:55,24039.11,Credit Card,DEV_6968,New York,1,881,0,historical,1
TX10132,C1035,2026-06-27 04:39:55,4044.58,UPI,DEV_9200,Gurugram,2,657,0,historical,1
TX10179,C1024,2026-06-27 05:56:55,4865.53,Netbanking,DEV_9980,Ahmedabad,1,612,0,historical,0
TX10456,C1008,2026-06-27 07:18:55,10681.67,Wallet,DEV_3566,Jaipur,1,556,0,historical,1
TX10382,C1028,2026-06-27 11:39:55,11554.2,Debit Card,DEV_3966,New York,1,121,0,historical,1
TX10069,C1013,2026-06-27 14:10:55,19116.97,Wallet,DEV_FRAUD_BURST_99,New York,2,881,0,historical,1
TX10145,C1020,2026-06-27 17:48:55,4944.4,Credit Card,DEV_7536,Mumbai,1,875,0,historical,1
TX10180,C1002,2026-06-27 19:38:55,2744.26,Wallet,DEV_2802,Bengaluru,0,834,0,historical,0
TX10404,C1014,2026-06-27 21:01:55,4847.84,Debit Card,DEV_8823,Noida,0,832,0,historical,0
TX10214,C1035,2026-06-28 01:05:55,3192.03,Wallet,DEV_9508,Gurugram,1,657,0,historical,0
TX10318,C1008,2026-06-28 02:48:55,2894.32,Netbanking,DEV_8759,Jaipur,0,556,0,historical,0
TX10344,C1009,2026-06-28 03:54:55,2112.45,Wallet,DEV_4873,Bengaluru,0,292,0,historical,0
TX10373,C1034,2026-06-28 04:16:55,2693.22,Wallet,DEV_1483,Delhi,0,715,2,historical,0
TX10201,C1025,2026-06-28 08:34:55,13084.74,Wallet,DEV_4873,Bengaluru,3,218,0,historical,1
TX10062,C1004,2026-06-28 08:57:55,2567.55,Netbanking,DEV_3149,Pune,0,310,0,historical,0
TX10246,C1031,2026-06-28 11:45:55,851.63,Wallet,DEV_8449,Delhi,0,209,0,historical,0
TX10023,C1035,2026-06-28 14:02:55,7548.83,Wallet,DEV_2547,New York,1,657,0,historical,1
TX10441,C1013,2026-06-28 14:46:55,28902.59,Debit Card,DEV_9196,Pune,5,881,0,historical,1
TX10098,C1002,2026-06-29 09:49:55,4331.63,Netbanking,DEV_2802,Ahmedabad,1,834,0,historical,0
TX10314,C1026,2026-06-29 18:07:55,1889.25,Wallet,DEV_1293,Ahmedabad,0,206,0,historical,0
TX10393,C1024,2026-06-30 12:47:55,9558.02,Netbanking,DEV_FRAUD_BURST_99,London,2,612,0,historical,1
TX10156,C1027,2026-06-30 15:00:55,38486.33,Wallet,DEV_1762,Chennai,3,646,0,historical,1
TX10119,C1015,2026-06-30 19:14:55,1228.66,Credit Card,DEV_5265,Chennai,0,264,0,historical,0
TX10117,C1007,2026-07-01 00:17:55,8332.37,UPI,DEV_1483,Bengaluru,3,608,0,historical,1
TX10101,C1023,2026-07-01 05:15:55,13715.91,Wallet,DEV_3233,New York,3,458,0,historical,1
TX10463,C1030,2026-07-01 07:25:55,5591.47,Wallet,DEV_1429,Gurugram,1,6,0,historical,1
TX10422,C1017,2026-07-01 10:01:55,4869.21,Wallet,DEV_4026,Mumbai,1,601,0,historical,0
TX10525,C1031,2026-07-01 15:48:55,2895.28,Wallet,DEV_2965,Delhi,3,209,0,historical,1
TX10049,C1031,2026-07-01 16:32:55,769.77,Credit Card,DEV_8449,Delhi,0,209,0,historical,0
TX10353,C1011,2026-07-02 00:00:55,1798.41,UPI,DEV_2444,Noida,0,170,0,historical,0
TX10190,C1000,2026-07-02 04:45:55,10040.69,Debit Card,DEV_6033,Gurugram,2,452,0,historical,1
TX10409,C1014,2026-07-02 06:17:55,4105.57,Debit Card,DEV_8823,Noida,0,832,0,historical,0
TX10027,C1038,2026-07-02 10:02:55,4202.09,Credit Card,DEV_9200,Noida,0,798,0,historical,0
TX10022,C1004,2026-07-02 12:42:55,13096.38,Debit Card,DEV_3149,Pune,3,310,0,historical,1
TX10325,C1014,2026-07-02 20:20:55,4516.78,UPI,DEV_8823,Noida,1,832,0,historical,0
TX10013,C1001,2026-07-02 23:08:55,2742.02,Netbanking,DEV_7359,Ahmedabad,0,499,0,historical,0
TX10198,C1000,2026-07-03 08:09:55,9775.62,Netbanking,DEV_9196,London,2,452,0,historical,1
TX10303,C1017,2026-07-03 08:43:55,4777.46,Debit Card,DEV_4026,Pune,1,601,0,historical,0
TX10494,C1010,2026-07-03 08:55:55,5044.64,UPI,DEV_7279,Jaipur,2,105,0,historical,1
TX10402,C1001,2026-07-03 09:14:55,9026.7,Debit Card,DEV_4196,London,4,499,0,historical,1
TX10053,C1025,2026-07-03 17:53:55,7690.19,Debit Card,DEV_8670,Bengaluru,1,218,0,historical,0
TX10055,C1025,2026-07-04 02:59:55,20889.17,Debit Card,DEV_FRAUD_BURST_99,New York,2,218,0,historical,1
TX10072,C1016,2026-07-04 07:45:55,648.88,Wallet,DEV_8823,Hyderabad,0,548,0,historical,0
TX10332,C1006,2026-07-04 10:47:55,2082.82,Debit Card,DEV_7764,Pune,0,194,0,historical,0
TX10052,C1036,2026-07-04 14:31:55,5078.68,Netbanking,DEV_8166,Kolkata,1,631,0,historical,1
TX10161,C1004,2026-07-04 21:05:55,13580.38,UPI,DEV_FRAUD_BURST_99,New York,2,310,0,historical,1
TX10462,C1015,2026-07-05 04:23:55,1867.45,UPI,DEV_5265,Noida,1,264,0,historical,0
TX10102,C1006,2026-07-05 18:47:55,8233.09,Debit Card,DEV_6033,New York,2,194,0,historical,1
TX10383,C1032,2026-07-05 18:55:55,18757.04,Credit Card,DEV_FRAUD_BURST_99,New York,2,605,0,historical,1
TX10151,C1037,2026-07-05 20:12:55,6345.03,UPI,DEV_5819,Noida,1,271,0,historical,0
TX10467,C1039,2026-07-05 20:36:55,46177.63,Wallet,DEV_9160,New York,2,113,0,historical,1
TX10079,C1033,2026-07-05 21:15:55,959.93,Credit Card,DEV_5162,Hyderabad,0,807,0,historical,0
TX10313,C1023,2026-07-06 00:00:55,4189.34,Debit Card,DEV_8670,Noida,0,458,0,historical,0
TX10109,C1012,2026-07-06 05:00:55,10228.69,Credit Card,DEV_1388,New York,1,864,0,historical,1
TX10416,C1039,2026-07-06 07:37:55,4860.62,UPI,DEV_7357,Delhi,0,113,0,historical,0
TX10038,C1018,2026-07-06 21:39:55,5786.06,Netbanking,DEV_6291,Hyderabad,0,439,0,historical,0
TX10288,C1003,2026-07-07 01:31:55,3679.44,Credit Card,DEV_5661,Delhi,0,267,0,historical,0
TX10511,C1011,2026-07-07 11:17:55,1582.91,UPI,DEV_2444,Noida,0,170,0,historical,0
TX10370,C1025,2026-07-07 15:02:55,27905.01,Netbanking,DEV_8670,Bengaluru,4,218,0,historical,1
TX10521,C1004,2026-07-07 19:50:55,12416.82,UPI,DEV_3233,London,4,310,0,historical,1
TX10424,C1009,2026-07-07 23:57:55,2519.45,UPI,DEV_4873,Bengaluru,0,292,0,historical,0
TX10229,C1015,2026-07-08 02:46:55,576.32,Wallet,DEV_5265,Chennai,0,264,0,historical,0
TX10338,C1013,2026-07-08 08:30:55,4135.82,Debit Card,DEV_9196,Pune,0,881,0,historical,0
TX10339,C1023,2026-07-08 11:13:55,13095.02,Credit Card,DEV_5265,New York,3,458,0,historical,1
TX10371,C1008,2026-07-08 13:11:55,2145.41,Debit Card,DEV_8759,Jaipur,0,556,0,historical,0
TX10319,C1027,2026-07-08 18:41:55,4132.71,Credit Card,DEV_1762,Chennai,0,646,0,historical,0
TX10293,C1039,2026-07-08 21:38:55,8687.67,Credit Card,DEV_7357,Delhi,0,113,0,historical,0
TX10497,C1002,2026-07-08 22:37:55,15256.37,Debit Card,DEV_FRAUD_BURST_99,London,2,834,0,historical,1
TX10081,C1032,2026-07-09 03:13:55,5326.47,Credit Card,DEV_4196,Bengaluru,0,605,0,historical,0
TX10096,C1006,2026-07-10 10:25:55,1790.48,Credit Card,DEV_3966,Pune,0,194,0,historical,0
TX10234,C1031,2026-07-10 11:37:55,781.01,Debit Card,DEV_8449,Delhi,0,209,0,historical,0
TX10299,C1016,2026-07-10 15:47:55,665.39,Credit Card,DEV_8823,Hyderabad,0,548,0,historical,0
TX10356,C1002,2026-07-10 19:43:55,3523.61,UPI,DEV_2802,Bengaluru,0,834,0,historical,0
TX10324,C1030,2026-07-11 00:33:55,834.02,Credit Card,DEV_2547,Gurugram,0,6,0,historical,0
TX10365,C1016,2026-07-11 00:33:55,1723.19,Netbanking,DEV_8823,Hyderabad,1,548,0,historical,0
TX10280,C1020,2026-07-11 08:39:55,5322.09,UPI,DEV_3149,Mumbai,1,875,0,historical,0
TX10490,C1000,2026-07-11 12:55:55,1908.17,UPI,DEV_6033,Gurugram,1,452,0,historical,0
TX10508,C1024,2026-07-11 14:50:55,2545.65,Debit Card,DEV_9980,Ahmedabad,0,612,0,historical,0
TX10414,C1029,2026-07-11 20:33:55,5095.07,UPI,DEV_6291,Gurugram,0,892,0,historical,0
TX10489,C1035,2026-07-11 22:17:55,2177.66,Netbanking,DEV_9508,Gurugram,1,657,0,historical,0
TX10116,C1024,2026-07-11 23:23:55,5890.99,UPI,DEV_4479,Ahmedabad,1,612,0,historical,1
TX10474,C1009,2026-07-12 01:11:55,1282.91,Credit Card,DEV_4873,Bengaluru,0,292,0,historical,0
TX10219,C1021,2026-07-12 03:44:55,1601.77,Netbanking,DEV_8161,Jaipur,0,157,0,historical,0
TX10178,C1004,2026-07-12 07:23:55,4278.2,UPI,DEV_3149,Pune,1,310,0,historical,0
TX10167,C1015,2026-07-12 08:11:55,3834.94,Wallet,DEV_3233,Chennai,2,264,0,historical,1
TX10512,C1029,2026-07-12 12:31:55,15432.26,Netbanking,DEV_2034,London,2,892,0,historical,1
TX10160,C1019,2026-07-12 12:53:55,3740.21,Credit Card,DEV_1055,Noida,3,776,0,historical,1
TX10054,C1023,2026-07-12 13:12:55,9802.02,UPI,DEV_9121,Noida,2,458,0,historical,1
TX10475,C1022,2026-07-12 13:24:55,20831.12,Credit Card,DEV_2802,Hyderabad,3,260,0,historical,1
TX10429,C1022,2026-07-12 17:46:55,4225.57,Credit Card,DEV_2802,Hyderabad,0,260,0,historical,0
TX10372,C1024,2026-07-13 02:21:55,2946.94,Debit Card,DEV_9980,Ahmedabad,0,612,0,historical,0
TX10127,C1003,2026-07-13 10:02:55,1471.49,Netbanking,DEV_5661,Delhi,0,267,0,historical,0
TX10123,C1004,2026-07-13 10:14:55,1163.57,Wallet,DEV_3149,Pune,0,310,0,historical,0
TX10420,C1001,2026-07-13 11:08:55,5241.42,Credit Card,DEV_8557,Ahmedabad,1,499,0,historical,1
TX10388,C1005,2026-07-13 11:53:55,2605.26,Credit Card,DEV_6528,London,3,54,0,historical,1
TX10347,C1033,2026-07-13 15:45:55,7256.44,Wallet,DEV_5162,Hyderabad,2,807,0,historical,1
TX10364,C1027,2026-07-13 20:22:55,34526.61,Netbanking,DEV_1762,Chennai,4,646,0,historical,1
TX10380,C1015,2026-07-14 07:22:55,6508.81,Debit Card,DEV_5265,Chennai,2,264,0,historical,1
TX10493,C1029,2026-07-14 10:17:55,26879.92,Credit Card,DEV_5197,Gurugram,2,892,0,historical,1
TX10480,C1015,2026-07-14 10:20:55,1791.71,Netbanking,DEV_5265,Chennai,1,264,0,historical,0
TX10142,C1030,2026-07-14 13:22:55,757.78,Credit Card,DEV_2547,Delhi,0,6,0,historical,0
TX10290,C1024,2026-07-14 19:44:55,1062.31,Netbanking,DEV_9980,Ahmedabad,0,612,0,historical,0
TX10203,C1036,2026-07-15 02:36:55,2660.44,Credit Card,DEV_1055,Kolkata,0,631,0,historical,0
TX10470,C1035,2026-07-15 05:47:55,3407.56,Wallet,DEV_FRAUD_BURST_99,New York,2,657,0,historical,1
TX10155,C1014,2026-07-15 07:23:55,8464.4,Wallet,DEV_8002,Noida,1,832,0,historical,1
TX10100,C1037,2026-07-15 12:37:55,22305.35,UPI,DEV_9665,London,2,271,0,historical,1
TX10333,C1012,2026-07-15 12:48:55,3097.71,UPI,DEV_5808,Mumbai,0,864,0,historical,0
TX10066,C1015,2026-07-15 13:04:55,1037.79,Wallet,DEV_5265,Chennai,0,264,0,historical,0
TX10057,C1004,2026-07-15 16:19:55,3228.43,Wallet,DEV_3149,Pune,0,310,0,historical,0
TX10449,C1003,2026-07-15 17:23:55,9925.04,Debit Card,DEV_3724,London,4,267,0,historical,1
TX10460,C1020,2026-07-15 19:09:55,2423.8,Credit Card,DEV_3149,Mumbai,0,875,0,historical,0
TX10457,C1030,2026-07-16 01:06:55,11357.91,Credit Card,DEV_2547,Gurugram,4,6,0,historical,1
TX10031,C1006,2026-07-16 06:26:55,7450.77,Credit Card,DEV_FRAUD_BURST_99,London,2,194,0,historical,1
TX10397,C1022,2026-07-16 13:59:55,11398.22,Wallet,DEV_8823,Hyderabad,3,260,0,historical,1
TX10034,C1012,2026-07-16 14:56:55,5638.6,Netbanking,DEV_8166,Mumbai,3,864,0,historical,1
TX10468,C1025,2026-07-16 16:44:55,4449.72,Debit Card,DEV_8670,Bengaluru,0,218,0,historical,0
TX10469,C1023,2026-07-16 16:59:55,15434.46,Netbanking,DEV_FRAUD_BURST_99,New York,2,458,0,historical,1
TX10197,C1033,2026-07-16 19:14:55,820.87,Credit Card,DEV_5162,Hyderabad,0,807,0,historical,0
TX10065,C1000,2026-07-16 23:19:55,1200.74,Debit Card,DEV_6033,Gurugram,1,452,0,historical,0
TX10165,C1038,2026-07-16 23:46:55,16860.97,Netbanking,DEV_9200,Noida,1,798,0,historical,0
TX10040,C1021,2026-07-17 00:31:55,5152.52,Debit Card,DEV_9200,London,1,157,0,historical,1
TX10021,C1021,2026-07-17 05:24:55,8223.29,Credit Card,DEV_4479,New York,1,157,0,historical,1
TX10386,C1004,2026-07-17 07:00:55,3494.44,Netbanking,DEV_9924,Pune,0,310,0,historical,0
TX10340,C1034,2026-07-17 12:33:55,909.21,UPI,DEV_9326,Jaipur,0,715,2,historical,0
TX10408,C1012,2026-07-17 14:29:55,10903.52,UPI,DEV_2357,New York,1,864,0,historical,1
TX10300,C1008,2026-07-17 16:18:55,15390.32,Credit Card,DEV_8759,Jaipur,5,556,0,historical,1
TX10083,C1030,2026-07-18 00:14:55,2070.68,Wallet,DEV_2547,Gurugram,0,6,0,historical,0
TX10071,C1010,2026-07-18 07:12:55,1801.9,Credit Card,DEV_1483,Delhi,0,105,0,historical,0
TX10205,C1020,2026-07-18 09:03:55,3287.86,UPI,DEV_3149,Mumbai,0,875,0,historical,0
TX10384,C1035,2026-07-18 10:07:55,1595.76,Netbanking,DEV_9508,Gurugram,0,657,0,historical,0
TX10176,C1015,2026-07-18 15:11:55,1074.25,Netbanking,DEV_5265,Chennai,0,264,0,historical,0
TX10141,C1001,2026-07-18 23:45:55,9376.48,Wallet,DEV_8002,New York,1,499,0,historical,1
TX10208,C1035,2026-07-19 00:20:55,2650.39,UPI,DEV_9508,Pune,1,657,0,historical,0
TX10276,C1034,2026-07-19 01:15:55,2111.91,Debit Card,DEV_9326,Delhi,0,715,2,historical,0
