transaction_id,customer_id,timestamp,amount,payment_method,device_id,location,failed_attempts,account_age_days,previous_chargebacks,transaction_status,is_fraud
TX10472,C1014,2026-06-11 04:17:34,20946.93,Wallet,DEV_1265,Jaipur,2,103,0,historical,1
TX10097,C1013,2026-06-11 04:21:34,6138.88,Netbanking,DEV_6661,Noida,0,76,0,historical,0
TX10319,C1006,2026-06-11 11:44:34,793.61,Netbanking,DEV_2043,Mumbai,0,564,0,historical,0
TX10290,C1028,2026-06-11 12:54:34,4832.73,Wallet,DEV_FRAUD_BURST_99,London,2,395,0,historical,1
TX10396,C1013,2026-06-11 14:07:34,27107.47,Netbanking,DEV_3787,New York,4,76,0,historical,1
TX10229,C1013,2026-06-11 15:19:34,7222.56,UPI,DEV_6661,Noida,0,76,0,historical,0
TX10176,C1015,2026-06-11 16:03:34,12198.78,Wallet,DEV_4329,Delhi,0,525,0,historical,0
TX10453,C1021,2026-06-11 17:19:34,1434.31,Wallet,DEV_4329,Mumbai,0,16,0,historical,0
TX10023,C1032,2026-06-11 18:23:34,6590.91,Wallet,DEV_7482,Jaipur,0,67,0,historical,0
TX10286,C1034,2026-06-11 22:24:34,30757.88,Wallet,DEV_5197,Bengaluru,5,387,0,historical,1
TX10182,C1020,2026-06-11 22:37:34,1876.98,Credit Card,DEV_9009,Pune,0,712,0,historical,0
TX10197,C1004,2026-06-12 05:27:34,1752.44,Debit Card,DEV_6317,Kolkata,0,144,0,historical,0
TX10440,C1013,2026-06-12 07:28:34,6324.63,Netbanking,DEV_6661,Noida,0,76,0,historical,0
TX10135,C1007,2026-06-12 08:48:34,16041.59,Wallet,DEV_9998,New York,2,669,0,historical,1
TX10084,C1005,2026-06-12 12:23:34,26699.0,Wallet,DEV_2273,Bengaluru,3,182,0,historical,1
TX10428,C1007,2026-06-12 16:42:34,3175.93,Credit Card,DEV_9233,Kolkata,0,669,0,historical,0
TX10214,C1023,2026-06-12 20:31:34,435.79,Credit Card,DEV_9009,Hyderabad,0,741,0,historical,0
TX10017,C1005,2026-06-13 04:55:34,5511.76,Wallet,DEV_4847,Bengaluru,2,182,0,historical,1
TX10272,C1036,2026-06-13 05:07:34,3825.82,UPI,DEV_7682,Kolkata,0,382,0,historical,0
TX10446,C1036,2026-06-13 06:44:34,2255.42,UPI,DEV_7682,Kolkata,0,382,0,historical,0
TX10111,C1004,2026-06-13 06:58:34,15624.26,UPI,DEV_9103,Ahmedabad,2,144,0,historical,1
TX10188,C1012,2026-06-13 07:06:34,2358.51,Debit Card,DEV_FRAUD_BURST_99,London,2,34,0,historical,1
TX10401,C1021,2026-06-13 08:04:34,994.58,Wallet,DEV_4329,Gurugram,0,16,0,historical,0
TX10193,C1003,2026-06-13 11:12:34,22380.26,Credit Card,DEV_1051,Kolkata,3,193,0,historical,1
TX10217,C1030,2026-06-13 13:33:34,7704.88,Credit Card,DEV_8084,Ahmedabad,2,175,0,historical,1
TX10517,C1033,2026-06-13 13:54:34,5939.73,Credit Card,DEV_9103,Pune,0,427,0,historical,0
TX10001,C1031,2026-06-13 14:53:34,19771.89,Credit Card,DEV_2401,Kolkata,5,803,0,historical,1
TX10148,C1014,2026-06-13 22:22:34,6433.88,Credit Card,DEV_1265,Jaipur,0,103,0,historical,0
TX10304,C1012,2026-06-14 00:02:34,1829.51,Debit Card,DEV_9998,Gurugram,1,34,0,historical,1
TX10287,C1025,2026-06-14 01:43:34,9680.07,Netbanking,DEV_9009,Hyderabad,1,153,0,historical,1
TX10228,C1001,2026-06-14 03:41:34,8186.35,Credit Card,DEV_9588,Mumbai,0,710,0,historical,0
TX10099,C1022,2026-06-14 04:54:34,4815.61,UPI,DEV_6385,Noida,2,864,0,historical,1
TX10052,C1039,2026-06-14 07:38:34,5373.74,UPI,DEV_FRAUD_BURST_99,London,2,113,0,historical,1
TX10027,C1000,2026-06-14 07:40:34,23891.77,Netbanking,DEV_7315,Chennai,5,488,0,historical,1
TX10503,C1033,2026-06-14 08:52:34,7535.83,Debit Card,DEV_9103,Pune,0,427,0,historical,0
TX10311,C1001,2026-06-14 09:22:34,25012.6,Credit Card,DEV_FRAUD_BURST_99,London,2,710,0,historical,1
TX10231,C1018,2026-06-14 17:55:34,1771.13,Credit Card,DEV_FRAUD_BURST_99,London,2,183,0,historical,1
TX10210,C1007,2026-06-14 23:18:34,4596.45,Credit Card,DEV_9233,Kolkata,0,669,0,historical,0
TX10339,C1004,2026-06-15 06:27:34,4994.76,UPI,DEV_7315,Ahmedabad,3,144,0,historical,1
TX10345,C1016,2026-06-15 14:43:34,2953.86,Credit Card,DEV_7423,Pune,1,670,0,historical,0
TX10234,C1010,2026-06-15 15:07:34,2967.29,Netbanking,DEV_7682,Bengaluru,2,412,0,historical,1
TX10313,C1006,2026-06-15 15:50:34,1255.32,Debit Card,DEV_2043,Mumbai,0,564,0,historical,0
TX10081,C1030,2026-06-15 16:36:34,4294.31,Wallet,DEV_4926,Ahmedabad,0,175,0,historical,0
TX10335,C1009,2026-06-15 17:05:34,4131.63,Netbanking,DEV_4439,London,4,116,0,historical,1
TX10310,C1006,2026-06-15 19:37:34,5808.53,Credit Card,DEV_2273,London,2,564,0,historical,1
TX10073,C1039,2026-06-15 19:59:34,7113.28,Wallet,DEV_FRAUD_BURST_99,London,2,113,0,historical,1
TX10202,C1014,2026-06-16 00:23:34,3158.39,Credit Card,DEV_1265,Jaipur,0,103,0,historical,0
TX10292,C1029,2026-06-16 05:28:34,10732.16,Wallet,DEV_3760,New York,1,752,1,historical,1
TX10352,C1007,2026-06-16 05:52:34,2656.31,Netbanking,DEV_9233,Kolkata,0,669,0,historical,0
TX10386,C1014,2026-06-16 06:59:34,18129.38,Credit Card,DEV_1265,Jaipur,4,103,0,historical,1
TX10515,C1017,2026-06-16 07:36:34,934.39,Debit Card,DEV_5945,Mumbai,0,751,0,historical,0
TX10095,C1001,2026-06-16 14:01:34,34508.94,UPI,DEV_2620,New York,1,710,0,historical,1
TX10121,C1039,2026-06-16 16:14:34,4054.53,Wallet,DEV_FRAUD_BURST_99,London,2,113,0,historical,1
TX10092,C1028,2026-06-16 18:28:34,1133.43,UPI,DEV_8084,Ahmedabad,0,395,0,historical,0
TX10207,C1005,2026-06-17 00:39:34,2296.16,Credit Card,DEV_2273,Bengaluru,0,182,0,historical,0
TX10461,C1013,2026-06-17 02:38:34,6487.42,Debit Card,DEV_6661,Noida,1,76,0,historical,0
TX10051,C1016,2026-06-17 12:12:34,3037.26,Credit Card,DEV_7423,Pune,0,670,0,historical,0
TX10072,C1026,2026-06-17 12:56:34,5849.76,UPI,DEV_5197,Pune,0,305,0,historical,0
TX10282,C1035,2026-06-17 14:19:34,3781.82,Debit Card,DEV_2043,Chennai,0,114,0,historical,0
TX10050,C1007,2026-06-17 16:16:34,2895.06,Debit Card,DEV_8084,Kolkata,1,669,0,historical,0
TX10261,C1007,2026-06-17 17:40:34,5531.41,Credit Card,DEV_6385,Kolkata,1,669,0,historical,1
TX10510,C1032,2026-06-18 08:05:34,4751.4,Wallet,DEV_7482,Jaipur,0,67,0,historical,0
TX10463,C1037,2026-06-18 22:38:34,1497.77,Debit Card,DEV_4439,Gurugram,0,713,1,historical,0
TX10185,C1024,2026-06-19 00:18:34,14455.32,Netbanking,DEV_FRAUD_BURST_99,New York,2,511,0,historical,1
TX10251,C1012,2026-06-19 03:02:34,3112.65,Credit Card,DEV_FRAUD_BURST_99,New York,2,34,0,historical,1
TX10351,C1027,2026-06-19 08:48:34,10056.7,Wallet,DEV_7842,Pune,2,11,0,historical,1
TX10005,C1024,2026-06-19 10:12:34,26477.97,UPI,DEV_6385,New York,2,511,0,historical,1
TX10170,C1018,2026-06-19 10:16:34,475.02,Credit Card,DEV_3746,Pune,0,183,0,historical,0
TX10241,C1025,2026-06-19 13:36:34,9216.87,Credit Card,DEV_1341,Hyderabad,0,153,0,historical,0
TX10337,C1010,2026-06-19 18:24:34,4113.7,Debit Card,DEV_9028,New York,2,412,0,historical,1
TX10143,C1038,2026-06-19 19:37:34,3054.63,Credit Card,DEV_4439,Ahmedabad,0,207,0,historical,0
TX10300,C1015,2026-06-19 20:38:34,24249.59,Credit Card,DEV_1265,Delhi,3,525,0,historical,1
TX10161,C1002,2026-06-19 22:03:34,4049.38,Credit Card,DEV_4022,Noida,2,84,0,historical,1
TX10178,C1003,2026-06-19 23:38:34,24478.52,Netbanking,DEV_3297,New York,1,193,0,historical,1
TX10394,C1032,2026-06-20 04:28:34,28962.09,Credit Card,DEV_7482,Jaipur,2,67,0,historical,1
TX10492,C1022,2026-06-20 05:49:34,541.45,Wallet,DEV_6385,Noida,0,864,0,historical,0
TX10040,C1035,2026-06-20 15:13:34,2546.84,Debit Card,DEV_2043,Chennai,0,114,0,historical,0
TX10235,C1034,2026-06-20 17:56:34,4714.33,UPI,DEV_5197,Bengaluru,0,387,0,historical,0
TX10206,C1025,2026-06-20 22:34:34,5916.58,Debit Card,DEV_1341,Hyderabad,0,153,0,historical,0
TX10113,C1031,2026-06-20 23:47:34,4785.63,Credit Card,DEV_7389,Kolkata,1,803,0,historical,1
TX10140,C1020,2026-06-21 08:15:34,2977.53,Debit Card,DEV_7233,Pune,0,712,0,historical,0
TX10018,C1030,2026-06-21 10:23:34,3094.27,Debit Card,DEV_4926,Ahmedabad,0,175,0,historical,0
TX10003,C1001,2026-06-21 11:03:34,5070.48,Netbanking,DEV_8445,Mumbai,0,710,0,historical,0
TX10267,C1002,2026-06-21 14:33:34,3115.9,UPI,DEV_9319,Noida,0,84,0,historical,0
TX10527,C1011,2026-06-21 16:20:34,14729.38,Wallet,DEV_6821,Kolkata,4,649,0,historical,1
TX10381,C1035,2026-06-21 16:56:34,3661.76,Debit Card,DEV_2043,Chennai,1,114,0,historical,0
TX10240,C1004,2026-06-21 20:47:34,3364.73,UPI,DEV_9103,Ahmedabad,0,144,0,historical,0
TX10215,C1022,2026-06-22 06:12:34,5850.03,Netbanking,DEV_2273,London,1,864,0,historical,1
TX10227,C1012,2026-06-22 09:12:34,3661.65,Wallet,DEV_6317,New York,1,34,0,historical,1
TX10324,C1000,2026-06-22 09:17:34,21867.94,Netbanking,DEV_9233,New York,3,488,0,historical,1
TX10322,C1007,2026-06-22 17:09:34,1626.63,Wallet,DEV_9233,Mumbai,0,669,0,historical,0
TX10198,C1011,2026-06-22 21:04:34,3393.03,Netbanking,DEV_6821,Kolkata,0,649,0,historical,0
TX10065,C1028,2026-06-23 04:31:34,1861.83,Debit Card,DEV_8084,Ahmedabad,0,395,0,historical,0
TX10076,C1025,2026-06-23 07:12:34,21973.73,UPI,DEV_FRAUD_BURST_99,New York,2,153,0,historical,1
TX10218,C1030,2026-06-23 09:24:34,8759.32,Debit Card,DEV_9103,Ahmedabad,3,175,0,historical,1
TX10124,C1037,2026-06-23 16:03:34,12935.4,Wallet,DEV_FRAUD_BURST_99,New York,2,713,1,historical,1
TX10435,C1038,2026-06-23 17:46:34,18263.35,Credit Card,DEV_4439,Ahmedabad,5,207,0,historical,1
TX10475,C1034,2026-06-23 19:26:34,18474.41,UPI,DEV_8416,New York,3,387,0,historical,1
TX10281,C1021,2026-06-23 23:57:34,619.19,Wallet,DEV_4329,Gurugram,0,16,0,historical,0
TX10086,C1028,2026-06-24 03:20:34,1859.21,Debit Card,DEV_8084,Ahmedabad,0,395,0,historical,0
TX10502,C1035,2026-06-24 06:57:34,4357.17,UPI,DEV_2043,Chennai,0,114,0,historical,0
TX10457,C1002,2026-06-24 13:13:34,9258.49,Netbanking,DEV_1051,New York,1,84,0,historical,1
TX10421,C1039,2026-06-24 18:15:34,2256.28,Netbanking,DEV_6703,Chennai,0,113,0,historical,0
TX10397,C1032,2026-06-24 18:50:34,8456.3,Wallet,DEV_5156,Jaipur,0,67,0,historical,0
TX10128,C1013,2026-06-25 04:31:34,7994.21,UPI,DEV_6661,Noida,2,76,0,historical,1
TX10194,C1008,2026-06-25 06:52:34,7607.0,Wallet,DEV_FRAUD_BURST_99,London,2,102,0,historical,1
TX10456,C1028,2026-06-25 12:06:34,2004.09,UPI,DEV_8084,Ahmedabad,0,395,0,historical,0
TX10237,C1022,2026-06-25 13:16:34,1205.13,Credit Card,DEV_6385,Noida,0,864,0,historical,0
TX10203,C1029,2026-06-25 15:12:34,2361.77,Credit Card,DEV_3297,Kolkata,0,752,1,historical,0
TX10189,C1009,2026-06-25 18:52:34,2786.15,Netbanking,DEV_7389,Gurugram,1,116,0,historical,1
TX10408,C1000,2026-06-26 00:05:34,21113.27,Debit Card,DEV_FRAUD_BURST_99,London,2,488,0,historical,1
TX10392,C1011,2026-06-26 02:29:34,9846.68,Wallet,DEV_FRAUD_BURST_99,London,2,649,0,historical,1
TX10199,C1033,2026-06-26 11:14:34,11216.23,Debit Card,DEV_5197,Pune,2,427,0,historical,1
TX10089,C1002,2026-06-26 14:16:34,6192.35,Wallet,DEV_3891,Noida,3,84,0,historical,1
TX10053,C1006,2026-06-26 18:30:34,6358.76,Debit Card,DEV_3297,New York,2,564,0,historical,1
TX10320,C1005,2026-06-27 13:33:34,17256.87,Debit Card,DEV_8084,London,1,182,0,historical,1
TX10449,C1008,2026-06-27 17:22:34,1969.06,Netbanking,DEV_4329,Kolkata,0,102,0,historical,0
TX10250,C1038,2026-06-27 20:41:34,2084.64,UPI,DEV_4439,Ahmedabad,0,207,0,historical,0
TX10163,C1028,2026-06-28 03:16:34,2769.23,UPI,DEV_8084,Ahmedabad,0,395,0,historical,0
TX10082,C1002,2026-06-28 05:27:34,7340.51,UPI,DEV_FRAUD_BURST_99,London,2,84,0,historical,1
TX10059,C1012,2026-06-28 07:26:34,3327.94,Wallet,DEV_5414,Gurugram,5,34,0,historical,1
TX10216,C1034,2026-06-28 09:06:34,10395.38,Credit Card,DEV_5849,Bengaluru,1,387,0,historical,1
TX10094,C1014,2026-06-28 14:38:34,12043.71,Credit Card,DEV_8084,Jaipur,2,103,0,historical,1
TX10026,C1025,2026-06-28 15:42:34,24060.89,Wallet,DEV_FRAUD_BURST_99,New York,2,153,0,historical,1
TX10195,C1010,2026-06-28 21:06:34,1365.7,Netbanking,DEV_3746,Bengaluru,0,412,0,historical,0
TX10513,C1034,2026-06-29 02:10:34,5872.67,UPI,DEV_5197,Bengaluru,0,387,0,historical,0
TX10424,C1033,2026-06-29 06:19:34,5982.11,UPI,DEV_9103,Pune,0,427,0,historical,0
TX10112,C1023,2026-06-29 17:36:34,2379.58,Credit Card,DEV_9009,Hyderabad,4,741,0,historical,1
TX10388,C1033,2026-06-29 22:40:34,18028.02,Credit Card,DEV_3908,Pune,1,427,0,historical,1
TX10048,C1032,2026-06-30 04:37:34,4940.85,UPI,DEV_7482,Jaipur,0,67,0,historical,0
TX10465,C1038,2026-06-30 18:24:34,6973.83,Wallet,DEV_3908,Ahmedabad,3,207,0,historical,1
TX10132,C1009,2026-06-30 20:17:34,6857.49,Netbanking,DEV_3968,London,4,116,0,historical,1
TX10035,C1001,2026-07-01 00:00:34,3567.89,UPI,DEV_8445,Noida,0,710,0,historical,0
TX10167,C1008,2026-07-01 00:01:34,2840.73,UPI,DEV_4329,Kolkata,0,102,0,historical,0
TX10233,C1028,2026-07-01 10:52:34,1930.94,UPI,DEV_8084,Ahmedabad,0,395,0,historical,0
TX10426,C1020,2026-07-01 17:27:34,10365.47,Credit Card,DEV_FRAUD_BURST_99,London,2,712,0,historical,1
TX10412,C1016,2026-07-01 20:44:34,2770.88,Wallet,DEV_7423,Pune,0,670,0,historical,0
TX10501,C1007,2026-07-01 22:57:34,7930.01,Wallet,DEV_2393,Kolkata,1,669,0,historical,1
TX10389,C1022,2026-07-02 03:23:34,1037.77,Credit Card,DEV_6385,Noida,0,864,0,historical,0
TX10208,C1016,2026-07-02 07:23:34,8430.1,Credit Card,DEV_5057,New York,1,670,0,historical,1
TX10366,C1006,2026-07-02 16:12:34,2549.78,Credit Card,DEV_4665,Mumbai,3,564,0,historical,1
TX10495,C1018,2026-07-02 16:52:34,3937.86,Wallet,DEV_3746,Pune,5,183,0,historical,1
TX10144,C1025,2026-07-02 18:37:34,2673.18,Netbanking,DEV_1341,Hyderabad,0,153,0,historical,0
TX10438,C1004,2026-07-02 23:36:34,2521.41,Netbanking,DEV_9103,Bengaluru,0,144,0,historical,0
TX10476,C1006,2026-07-03 02:48:34,873.87,Debit Card,DEV_2043,Mumbai,0,564,0,historical,0
TX10519,C1022,2026-07-03 02:57:34,9166.44,Debit Card,DEV_6385,Noida,5,864,0,historical,1
TX10269,C1035,2026-07-03 09:22:34,5386.95,Credit Card,DEV_2043,Chennai,0,114,0,historical,0
TX10063,C1027,2026-07-03 09:37:34,2132.93,Netbanking,DEV_7842,Pune,0,11,0,historical,0
TX10330,C1017,2026-07-03 17:18:34,3463.71,Netbanking,DEV_9103,Mumbai,1,751,0,historical,1
TX10329,C1019,2026-07-04 00:00:34,11471.61,Wallet,DEV_4410,New York,1,290,0,historical,1
TX10007,C1030,2026-07-04 05:45:34,3934.59,Debit Card,DEV_4926,Ahmedabad,1,175,0,historical,0
TX10344,C1034,2026-07-04 09:43:34,21837.61,Netbanking,DEV_4565,New York,3,387,0,historical,1
TX10211,C1017,2026-07-04 13:18:34,4892.55,Wallet,DEV_7233,London,2,751,0,historical,1
TX10442,C1035,2026-07-04 19:32:34,30833.17,Debit Card,DEV_2043,Chennai,3,114,0,historical,1
TX10357,C1027,2026-07-04 22:15:34,7300.53,Wallet,DEV_2620,New York,3,11,0,historical,1
TX10308,C1006,2026-07-05 12:33:34,4413.84,UPI,DEV_FRAUD_BURST_99,New York,2,564,0,historical,1
TX10416,C1033,2026-07-05 13:06:34,14732.94,Credit Card,DEV_1265,Pune,3,427,0,historical,1
TX10187,C1009,2026-07-05 13:39:34,823.33,Credit Card,DEV_7124,Gurugram,0,116,0,historical,0
TX10372,C1038,2026-07-05 17:49:34,1627.05,UPI,DEV_4439,Ahmedabad,0,207,0,historical,0
TX10010,C1001,2026-07-05 18:50:34,7385.85,UPI,DEV_8445,Mumbai,0,710,0,historical,0
TX10156,C1036,2026-07-06 09:53:34,13536.69,Wallet,DEV_FRAUD_BURST_99,London,2,382,0,historical,1
TX10327,C1015,2026-07-06 11:47:34,13243.09,Wallet,DEV_4329,Delhi,1,525,0,historical,0
TX10039,C1026,2026-07-06 12:44:34,2029.31,Debit Card,DEV_2043,Pune,0,305,0,historical,0
TX10422,C1019,2026-07-06 16:04:34,2926.63,Netbanking,DEV_3787,Bengaluru,0,290,0,historical,0
TX10403,C1032,2026-07-07 00:20:34,46959.09,Debit Card,DEV_7482,Jaipur,2,67,0,historical,1
TX10496,C1000,2026-07-07 05:47:34,14576.48,Wallet,DEV_FRAUD_BURST_99,New York,2,488,0,historical,1
TX10252,C1038,2026-07-07 05:48:34,1650.36,UPI,DEV_7842,Ahmedabad,0,207,0,historical,0
TX10383,C1006,2026-07-07 14:14:34,1532.1,Debit Card,DEV_2043,Mumbai,1,564,0,historical,0
TX10037,C1020,2026-07-07 14:37:34,10110.46,Wallet,DEV_FRAUD_BURST_99,New York,2,712,0,historical,1
TX10248,C1024,2026-07-07 19:11:34,5467.92,Debit Card,DEV_8084,Pune,1,511,0,historical,0
TX10333,C1037,2026-07-07 22:11:34,6379.12,UPI,DEV_5197,Gurugram,1,713,1,historical,1
TX10477,C1027,2026-07-07 23:19:34,6500.38,UPI,DEV_7842,Pune,1,11,0,historical,1
