transaction_id,customer_id,timestamp,amount,payment_method,device_id,location,failed_attempts,account_age_days,previous_chargebacks,transaction_status,is_fraud
TX10444,C1019,2026-06-17 19:51:55,3782.5,Credit Card,DEV_4423,Hyderabad,0,390,0,historical,0
TX10456,C1007,2026-06-17 23:28:55,332.47,Credit Card,DEV_8211,Gurugram,0,549,0,historical,0
TX10039,C1020,2026-06-17 23:47:55,17540.58,Credit Card,DEV_3909,Delhi,1,882,0,historical,0
TX10054,C1036,2026-06-18 08:27:55,8188.99,Debit Card,DEV_2650,Bengaluru,0,827,0,historical,0
TX10308,C1006,2026-06-18 09:15:55,6334.44,Netbanking,DEV_3113,Chennai,1,134,1,historical,0
TX10478,C1034,2026-06-18 10:04:55,3270.55,Debit Card,DEV_5291,Jaipur,0,242,0,historical,0
TX10097,C1026,2026-06-18 14:06:55,2971.76,Wallet,DEV_8211,Gurugram,0,665,1,historical,0
TX10219,C1008,2026-06-18 17:12:55,1516.66,Debit Card,DEV_7960,Noida,0,267,0,historical,0
TX10099,C1020,2026-06-19 03:38:55,11015.3,Credit Card,DEV_3909,Delhi,0,882,0,historical,0
TX10029,C1024,2026-06-19 04:58:55,4744.75,Netbanking,DEV_1534,Chennai,0,648,1,historical,0
TX10515,C1031,2026-06-19 06:23:55,788.83,Debit Card,DEV_5291,Gurugram,0,649,0,historical,0
TX10504,C1020,2026-06-19 08:07:55,19751.39,Wallet,DEV_3909,Delhi,1,882,0,historical,0
TX10440,C1007,2026-06-19 09:02:55,1596.66,Wallet,DEV_8211,Kolkata,1,549,0,historical,0
TX10012,C1022,2026-06-19 09:09:55,6021.25,Wallet,DEV_3796,Gurugram,0,630,0,historical,0
TX10469,C1033,2026-06-19 13:26:55,838.37,Credit Card,DEV_2568,Noida,0,531,0,historical,0
TX10170,C1017,2026-06-19 13:32:55,2502.66,Debit Card,DEV_8445,Ahmedabad,0,543,0,historical,0
TX10416,C1038,2026-06-19 15:38:55,1568.12,Wallet,DEV_6245,Ahmedabad,0,657,0,historical,0
TX10349,C1015,2026-06-20 14:46:55,4923.73,Netbanking,DEV_7894,Bengaluru,0,578,0,historical,0
TX10526,C1033,2026-06-20 19:50:55,690.75,Wallet,DEV_2568,Noida,0,531,0,historical,0
TX10270,C1027,2026-06-21 01:28:55,8497.25,Debit Card,DEV_8900,Kolkata,1,342,0,historical,0
TX10370,C1005,2026-06-21 02:59:55,481.03,Wallet,DEV_4423,Mumbai,1,628,0,historical,0
TX10273,C1033,2026-06-21 06:03:55,836.87,Netbanking,DEV_2568,Noida,0,531,0,historical,0
TX10145,C1033,2026-06-21 07:35:55,893.39,UPI,DEV_5562,Noida,0,531,0,historical,0
TX10339,C1013,2026-06-21 08:58:55,1260.92,UPI,DEV_5291,Bengaluru,0,713,1,historical,0
TX10281,C1003,2026-06-22 00:51:55,21496.23,Netbanking,DEV_8903,Chennai,1,268,0,historical,0
TX10033,C1017,2026-06-22 01:40:55,3031.95,Credit Card,DEV_8445,Ahmedabad,1,543,0,historical,0
TX10019,C1004,2026-06-22 07:22:55,1818.94,UPI,DEV_6368,Noida,0,184,0,historical,0
TX10272,C1004,2026-06-22 16:18:55,2102.19,Wallet,DEV_6368,Noida,0,184,0,historical,0
TX10242,C1025,2026-06-22 20:55:55,9617.68,Credit Card,DEV_2739,Hyderabad,1,440,0,historical,0
TX10050,C1004,2026-06-23 07:05:55,2738.44,Netbanking,DEV_6368,Mumbai,1,184,0,historical,0
TX10338,C1038,2026-06-23 08:38:55,22914.36,Credit Card,DEV_6245,Ahmedabad,5,657,0,historical,1
TX10408,C1004,2026-06-23 11:52:55,1186.1,Netbanking,DEV_6368,Pune,0,184,0,historical,0
TX10289,C1003,2026-06-23 18:50:55,10052.31,Wallet,DEV_8903,Chennai,0,268,0,historical,0
TX10499,C1014,2026-06-23 20:37:55,3851.62,Debit Card,DEV_2739,Pune,0,656,0,historical,0
TX10461,C1028,2026-06-24 01:20:55,4730.55,Debit Card,DEV_7960,Chennai,0,658,0,historical,0
TX10343,C1003,2026-06-24 02:49:55,7187.25,UPI,DEV_8903,Chennai,0,268,0,historical,0
TX10282,C1001,2026-06-24 04:29:55,3023.44,Debit Card,DEV_6245,Ahmedabad,0,351,0,historical,0
TX10114,C1023,2026-06-24 05:45:55,1951.99,Credit Card,DEV_4423,Chennai,0,526,0,historical,0
TX10327,C1008,2026-06-24 19:22:55,2547.44,Debit Card,DEV_7960,Mumbai,1,267,0,historical,0
TX10001,C1014,2026-06-24 23:14:55,2292.93,UPI,DEV_2739,Pune,1,656,0,historical,0
TX10492,C1026,2026-06-25 05:54:55,8921.8,Credit Card,DEV_8211,Gurugram,0,665,1,historical,0
TX10182,C1023,2026-06-25 08:09:55,3964.84,Wallet,DEV_4423,Chennai,0,526,0,historical,0
TX10407,C1001,2026-06-25 09:38:55,3035.79,Debit Card,DEV_6245,Ahmedabad,0,351,0,historical,0
TX10373,C1034,2026-06-25 09:53:55,3790.91,Wallet,DEV_4981,Jaipur,0,242,0,historical,0
TX10002,C1035,2026-06-25 10:56:55,2597.3,UPI,DEV_7521,Pune,0,283,0,historical,0
TX10279,C1001,2026-06-25 13:33:55,2506.03,Wallet,DEV_6245,Ahmedabad,0,351,0,historical,0
TX10449,C1023,2026-06-25 17:31:55,6418.71,UPI,DEV_4423,Chennai,1,526,0,historical,0
TX10496,C1013,2026-06-25 18:59:55,1534.53,Credit Card,DEV_5291,Bengaluru,0,713,1,historical,0
TX10206,C1026,2026-06-25 19:44:55,3883.28,Debit Card,DEV_8211,Gurugram,0,665,1,historical,0
TX10100,C1029,2026-06-25 21:56:55,1422.19,Credit Card,DEV_3899,Mumbai,0,338,0,historical,0
TX10220,C1004,2026-06-25 23:38:55,1256.03,Credit Card,DEV_6368,Noida,0,184,0,historical,0
TX10293,C1035,2026-06-26 01:18:55,7669.77,Debit Card,DEV_7521,Pune,0,283,0,historical,0
TX10480,C1032,2026-06-26 04:33:55,2951.1,Netbanking,DEV_4423,Pune,0,94,0,historical,0
TX10059,C1030,2026-06-26 12:41:55,5932.89,Debit Card,DEV_7032,Ahmedabad,0,81,0,historical,0
TX10292,C1000,2026-06-26 13:54:55,5085.07,UPI,DEV_3977,Delhi,0,72,0,historical,0
TX10119,C1028,2026-06-26 14:04:55,19591.92,Wallet,DEV_7960,Chennai,1,658,0,historical,0
TX10115,C1008,2026-06-26 15:18:55,1165.26,Wallet,DEV_7960,Chennai,0,267,0,historical,0
TX10445,C1027,2026-06-26 18:14:55,4118.05,Debit Card,DEV_8900,Kolkata,0,342,0,historical,0
TX10399,C1029,2026-06-26 22:21:55,1089.95,UPI,DEV_3899,Mumbai,0,338,0,historical,0
TX10230,C1012,2026-06-27 01:27:55,681.02,Netbanking,DEV_3613,Pune,0,721,0,historical,0
TX10382,C1030,2026-06-27 07:25:55,5048.37,Wallet,DEV_7032,Ahmedabad,0,81,0,historical,0
TX10465,C1032,2026-06-27 10:17:55,2220.22,Netbanking,DEV_4423,Pune,0,94,0,historical,0
TX10168,C1018,2026-06-27 13:44:55,7389.96,Netbanking,DEV_8723,Pune,0,850,2,historical,0
TX10285,C1001,2026-06-27 14:18:55,5271.83,Wallet,DEV_6245,Ahmedabad,1,351,0,historical,0
TX10227,C1009,2026-06-27 19:46:55,1785.37,Wallet,DEV_7894,Jaipur,0,245,0,historical,0
TX10239,C1026,2026-06-27 20:56:55,3693.81,Wallet,DEV_8211,Gurugram,0,665,1,historical,0
TX10201,C1002,2026-06-28 03:29:55,1900.03,Netbanking,DEV_3613,Jaipur,0,186,1,historical,0
TX10516,C1012,2026-06-28 06:32:55,1020.44,Credit Card,DEV_3613,Delhi,0,721,0,historical,0
TX10203,C1031,2026-06-28 15:20:55,1174.33,Debit Card,DEV_5291,Gurugram,1,649,0,historical,0
TX10383,C1016,2026-06-28 22:58:55,603.45,UPI,DEV_7521,Mumbai,0,242,0,historical,0
TX10378,C1023,2026-06-28 23:07:55,4592.36,Netbanking,DEV_4423,Chennai,0,526,0,historical,0
TX10077,C1026,2026-06-29 00:01:55,11625.78,Wallet,DEV_2385,Gurugram,0,665,1,historical,0
TX10132,C1021,2026-06-29 00:15:55,5710.68,Debit Card,DEV_8164,Chennai,0,271,0,historical,0
TX10394,C1012,2026-06-29 04:33:55,962.62,Netbanking,DEV_3613,Delhi,0,721,0,historical,0
TX10453,C1031,2026-06-29 07:08:55,1601.9,Wallet,DEV_5291,Gurugram,0,649,0,historical,0
TX10486,C1027,2026-06-29 10:36:55,3233.77,Netbanking,DEV_8900,Kolkata,0,342,0,historical,0
TX10471,C1016,2026-06-29 15:05:55,866.88,Wallet,DEV_4660,Mumbai,0,242,0,historical,0
TX10133,C1000,2026-06-29 15:38:55,5581.07,Netbanking,DEV_3977,Kolkata,0,72,0,historical,0
TX10315,C1000,2026-06-29 16:30:55,4860.32,Wallet,DEV_3977,Kolkata,0,72,0,historical,0
TX10309,C1011,2026-06-29 19:15:55,1170.46,Wallet,DEV_3899,Pune,0,268,0,historical,0
TX10082,C1024,2026-06-29 23:16:55,2707.5,Wallet,DEV_1534,Chennai,0,648,1,historical,0
TX10393,C1030,2026-06-30 05:59:55,3354.48,Netbanking,DEV_7032,Ahmedabad,0,81,0,historical,0
TX10514,C1039,2026-06-30 18:04:55,2642.41,Credit Card,DEV_3977,Delhi,0,697,0,historical,0
TX10386,C1017,2026-06-30 19:26:55,5294.69,Wallet,DEV_5562,Ahmedabad,0,543,0,historical,0
TX10199,C1031,2026-06-30 23:44:55,2959.01,Debit Card,DEV_5291,Bengaluru,1,649,0,historical,0
TX10428,C1026,2026-07-01 02:38:55,4874.08,UPI,DEV_8211,Gurugram,0,665,1,historical,0
TX10071,C1038,2026-07-01 05:15:55,3473.02,Netbanking,DEV_6245,Ahmedabad,1,657,0,historical,0
TX10342,C1000,2026-07-01 06:32:55,5306.06,Netbanking,DEV_3977,Kolkata,0,72,0,historical,0
TX10174,C1001,2026-07-01 10:49:55,1470.96,Netbanking,DEV_6245,Ahmedabad,0,351,0,historical,0
TX10101,C1001,2026-07-01 11:28:55,2030.76,Wallet,DEV_6245,Ahmedabad,0,351,0,historical,0
TX10335,C1001,2026-07-01 12:18:55,1710.94,UPI,DEV_6245,Ahmedabad,0,351,0,historical,0
TX10164,C1038,2026-07-02 01:33:55,21573.11,Debit Card,DEV_6245,New York,3,657,0,historical,1
TX10090,C1031,2026-07-02 10:30:55,1230.3,Credit Card,DEV_5291,Hyderabad,0,649,0,historical,0
TX10296,C1013,2026-07-02 19:39:55,1368.98,UPI,DEV_5291,Bengaluru,0,713,1,historical,0
TX10414,C1025,2026-07-03 08:51:55,10214.26,Credit Card,DEV_2739,Hyderabad,1,440,0,historical,0
TX10403,C1019,2026-07-03 10:30:55,4684.89,Debit Card,DEV_9395,Hyderabad,0,390,0,historical,0
TX10138,C1012,2026-07-03 10:39:55,867.14,Wallet,DEV_3613,Delhi,0,721,0,historical,0
TX10117,C1017,2026-07-03 13:58:55,3256.49,Wallet,DEV_8445,Ahmedabad,0,543,0,historical,0
TX10252,C1023,2026-07-03 17:05:55,2930.06,UPI,DEV_8945,Chennai,1,526,0,historical,0
TX10420,C1037,2026-07-03 17:53:55,15538.57,Credit Card,DEV_5412,Pune,0,453,0,historical,0
TX10112,C1018,2026-07-03 19:40:55,4375.14,UPI,DEV_2689,Pune,0,850,2,historical,0
TX10512,C1020,2026-07-03 21:05:55,11202.44,Netbanking,DEV_3909,Gurugram,0,882,0,historical,0
TX10245,C1035,2026-07-03 22:27:55,5876.74,Debit Card,DEV_7521,Pune,0,283,0,historical,0
TX10038,C1032,2026-07-04 00:42:55,3292.56,Netbanking,DEV_1534,Pune,0,94,0,historical,0
TX10175,C1039,2026-07-04 01:25:55,1560.9,Netbanking,DEV_3977,Delhi,0,697,0,historical,0
TX10225,C1021,2026-07-04 18:01:55,7189.97,Netbanking,DEV_8945,Chennai,0,271,0,historical,0
TX10341,C1020,2026-07-04 20:02:55,10539.64,Debit Card,DEV_3909,Delhi,0,882,0,historical,0
TX10511,C1022,2026-07-04 23:04:55,5716.33,Wallet,DEV_6151,Gurugram,0,630,0,historical,0
TX10479,C1031,2026-07-04 23:19:55,806.92,Netbanking,DEV_5291,Gurugram,0,649,0,historical,0
TX10500,C1008,2026-07-05 00:02:55,2045.74,Debit Card,DEV_7960,Mumbai,0,267,0,historical,0
TX10476,C1018,2026-07-05 00:50:55,5100.64,Credit Card,DEV_2689,Pune,0,850,2,historical,0
TX10143,C1025,2026-07-05 09:59:55,4306.3,Credit Card,DEV_2739,Hyderabad,0,440,0,historical,0
TX10463,C1037,2026-07-05 13:20:55,7170.39,Debit Card,DEV_5412,Pune,0,453,0,historical,0
TX10040,C1006,2026-07-05 14:34:55,4199.77,UPI,DEV_3113,Gurugram,0,134,1,historical,0
TX10402,C1030,2026-07-05 16:00:55,9425.98,UPI,DEV_7032,Ahmedabad,0,81,0,historical,0
TX10470,C1032,2026-07-05 21:55:55,1804.68,Wallet,DEV_4423,Pune,0,94,0,historical,0
TX10433,C1020,2026-07-05 23:13:55,9340.75,Netbanking,DEV_3909,Delhi,0,882,0,historical,0
TX10261,C1038,2026-07-06 05:32:55,10529.13,Credit Card,DEV_FRAUD_BURST_99,New York,2,657,0,historical,1
TX10405,C1032,2026-07-06 10:11:55,4894.19,Credit Card,DEV_4423,Pune,1,94,0,historical,0
TX10067,C1014,2026-07-06 16:04:55,3327.31,Netbanking,DEV_2739,Pune,0,656,0,historical,0
TX10280,C1011,2026-07-06 16:27:55,2778.22,Netbanking,DEV_2924,Pune,1,268,0,historical,1
TX10172,C1017,2026-07-07 01:52:55,2345.66,Credit Card,DEV_8445,Ahmedabad,0,543,0,historical,0
TX10153,C1000,2026-07-07 08:02:55,4055.49,Debit Card,DEV_3977,Kolkata,0,72,0,historical,0
TX10049,C1027,2026-07-07 12:19:55,1765.61,Wallet,DEV_8900,Kolkata,0,342,0,historical,0
TX10517,C1022,2026-07-07 14:48:55,2709.36,UPI,DEV_3796,Gurugram,0,630,0,historical,0
TX10329,C1004,2026-07-07 15:26:55,1549.06,Netbanking,DEV_6368,Noida,0,184,0,historical,0
TX10283,C1038,2026-07-08 00:00:55,10186.8,Netbanking,DEV_2739,Ahmedabad,3,657,0,historical,1
TX10163,C1004,2026-07-08 02:52:55,3507.11,Debit Card,DEV_6368,Gurugram,1,184,0,historical,0
TX10228,C1013,2026-07-08 08:01:55,568.37,Credit Card,DEV_2020,Kolkata,0,713,1,historical,0
TX10020,C1033,2026-07-08 18:00:55,1045.68,UPI,DEV_2568,Noida,0,531,0,historical,0
TX10305,C1006,2026-07-08 19:34:55,2267.57,UPI,DEV_3113,Gurugram,0,134,1,historical,0
TX10257,C1012,2026-07-08 23:36:55,1397.03,UPI,DEV_3613,Delhi,0,721,0,historical,0
TX10088,C1017,2026-07-08 23:36:55,4369.92,UPI,DEV_8445,Ahmedabad,0,543,0,historical,0
TX10430,C1004,2026-07-09 06:34:55,2593.16,Wallet,DEV_6368,Kolkata,1,184,0,historical,0
TX10396,C1000,2026-07-09 15:49:55,5229.84,Credit Card,DEV_3977,Kolkata,0,72,0,historical,0
TX10136,C1003,2026-07-09 18:04:55,3603.17,Debit Card,DEV_8903,Chennai,0,268,0,historical,0
TX10191,C1038,2026-07-09 21:34:55,2524.92,UPI,DEV_6245,Ahmedabad,0,657,0,historical,0
TX10334,C1038,2026-07-10 03:25:55,5854.0,Wallet,DEV_7960,Ahmedabad,0,657,0,historical,0
TX10389,C1005,2026-07-10 03:56:55,1012.37,Credit Card,DEV_4423,Mumbai,0,628,0,historical,0
TX10350,C1034,2026-07-10 07:50:55,1260.48,UPI,DEV_5291,Jaipur,0,242,0,historical,0
TX10070,C1034,2026-07-10 18:12:55,13193.86,Netbanking,DEV_7964,London,4,242,0,historical,1
TX10004,C1015,2026-07-10 18:38:55,18668.17,UPI,DEV_3909,Bengaluru,2,578,0,historical,1
TX10459,C1014,2026-07-10 18:41:55,4610.68,UPI,DEV_2739,Pune,0,656,0,historical,0
TX10125,C1030,2026-07-10 22:08:55,8585.85,UPI,DEV_7032,Ahmedabad,0,81,0,historical,0
TX10232,C1010,2026-07-11 03:07:55,4214.03,Netbanking,DEV_4070,Delhi,1,598,0,historical,0
TX10165,C1015,2026-07-11 16:10:55,9678.41,Wallet,DEV_7894,Jaipur,1,578,0,historical,0
TX10017,C1007,2026-07-11 16:39:55,684.59,Wallet,DEV_8211,Kolkata,0,549,0,historical,0
TX10409,C1002,2026-07-11 17:18:55,1562.26,Netbanking,DEV_3613,Jaipur,0,186,1,historical,0
TX10417,C1016,2026-07-12 04:25:55,1119.53,Netbanking,DEV_4660,Mumbai,0,242,0,historical,0
TX10324,C1007,2026-07-12 04:34:55,642.48,Debit Card,DEV_8211,Kolkata,0,549,0,historical,0
TX10120,C1002,2026-07-12 07:05:55,1889.36,Netbanking,DEV_3613,Jaipur,0,186,1,historical,0
TX10005,C1000,2026-07-12 07:51:55,2757.04,Debit Card,DEV_1534,Kolkata,0,72,0,historical,0
TX10066,C1003,2026-07-12 09:47:55,10901.66,Wallet,DEV_8903,Chennai,0,268,0,historical,0
TX10151,C1007,2026-07-12 10:34:55,932.16,Credit Card,DEV_8211,Kolkata,0,549,0,historical,0
TX10313,C1005,2026-07-13 01:23:55,319.04,UPI,DEV_4423,Mumbai,1,628,0,historical,0
TX10154,C1016,2026-07-13 02:20:55,2163.64,Wallet,DEV_4660,Delhi,1,242,0,historical,0
TX10123,C1014,2026-07-13 02:59:55,6443.73,Debit Card,DEV_2739,Mumbai,1,656,0,historical,0
TX10035,C1027,2026-07-13 11:17:55,2301.25,Wallet,DEV_8900,Kolkata,0,342,0,historical,0
TX10411,C1033,2026-07-13 15:27:55,1054.29,UPI,DEV_7396,Noida,0,531,0,historical,0
TX10374,C1035,2026-07-13 17:38:55,6892.31,Credit Card,DEV_7521,Jaipur,0,283,0,historical,0
TX10036,C1013,2026-07-13 20:32:55,942.7,Wallet,DEV_5291,Bengaluru,0,713,1,historical,0
TX10146,C1011,2026-07-13 21:09:55,1406.74,UPI,DEV_3899,Pune,0,268,0,historical,0
TX10277,C1029,2026-07-14 00:28:55,1377.48,Credit Card,DEV_3899,Mumbai,1,338,0,historical,0
TX10078,C1025,2026-07-14 01:38:55,3149.65,Credit Card,DEV_2739,Hyderabad,0,440,0,historical,0
TX10398,C1002,2026-07-14 01:54:55,2130.73,Debit Card,DEV_3613,Jaipur,0,186,1,historical,0
TX10231,C1015,2026-07-14 02:42:55,8811.06,Wallet,DEV_7894,Bengaluru,0,578,0,historical,0
TX10268,C1028,2026-07-14 03:35:55,4645.46,Netbanking,DEV_7960,Chennai,0,658,0,historical,0
TX10328,C1014,2026-07-14 04:39:55,4252.09,Netbanking,DEV_2739,Pune,0,656,0,historical,0
TX10209,C1025,2026-07-14 04:53:55,11700.61,Wallet,DEV_2739,Hyderabad,1,440,0,historical,0
TX10190,C1012,2026-07-14 14:52:55,608.87,Wallet,DEV_3613,Kolkata,0,721,0,historical,0
TX10186,C1001,2026-07-14 18:34:55,4746.57,Wallet,DEV_6245,Delhi,1,351,0,historical,0
TX10437,C1002,2026-07-14 19:26:55,1635.62,Wallet,DEV_3613,Jaipur,0,186,1,historical,0
TX10126,C1039,2026-07-14 21:04:55,3744.32,Netbanking,DEV_9154,Delhi,0,697,0,historical,0
TX10140,C1024,2026-07-15 01:26:55,3461.0,UPI,DEV_1534,Chennai,0,648,1,historical,0
TX10149,C1013,2026-07-15 07:30:55,865.83,Credit Card,DEV_5291,Bengaluru,0,713,1,historical,0
TX10074,C1027,2026-07-15 17:41:55,1463.05,UPI,DEV_8900,Kolkata,0,342,0,historical,0
TX10527,C1035,2026-07-15 18:09:55,6006.04,Debit Card,DEV_7521,Pune,0,283,0,historical,0
TX10415,C1011,2026-07-15 18:15:55,1626.32,Debit Card,DEV_3899,Pune,0,268,0,historical,0
TX10131,C1016,2026-07-15 22:19:55,720.91,Wallet,DEV_4660,Mumbai,0,242,0,historical,0
TX10072,C1025,2026-07-16 02:03:55,5565.25,UPI,DEV_2739,Hyderabad,0,440,0,historical,0
TX10447,C1031,2026-07-16 04:45:55,1867.16,Netbanking,DEV_5291,Gurugram,0,649,0,historical,0
TX10518,C1039,2026-07-16 13:10:55,5796.45,Netbanking,DEV_3977,Delhi,1,697,0,historical,0
TX10310,C1029,2026-07-16 13:44:55,1128.41,Debit Card,DEV_3899,Mumbai,0,338,0,historical,0
TX10095,C1014,2026-07-17 02:37:55,5308.61,Wallet,DEV_2739,Pune,0,656,0,historical,0
TX10161,C1036,2026-07-17 07:58:55,7971.05,UPI,DEV_2650,Bengaluru,0,827,0,historical,0
TX10355,C1037,2026-07-17 20:17:55,10504.58,Wallet,DEV_5412,Pune,0,453,0,historical,0
TX10506,C1023,2026-07-17 21:11:55,4734.05,UPI,DEV_4423,Chennai,1,526,0,historical,0
TX10452,C1037,2026-07-17 21:32:55,30129.06,Wallet,DEV_5412,Pune,1,453,0,historical,0
TX10256,C1028,2026-07-17 22:05:55,7765.49,Wallet,DEV_7960,Chennai,0,658,0,historical,0
TX10258,C1032,2026-07-18 02:49:55,2877.71,Credit Card,DEV_4423,Ahmedabad,0,94,0,historical,0
TX10312,C1025,2026-07-18 04:10:55,3654.89,Credit Card,DEV_2739,Hyderabad,0,440,0,historical,0
TX10021,C1020,2026-07-18 11:34:55,6994.16,Credit Card,DEV_3909,Delhi,0,882,0,historical,0
TX10344,C1011,2026-07-18 16:06:55,2103.16,Netbanking,DEV_3899,Jaipur,1,268,0,historical,0
TX10298,C1015,2026-07-18 16:21:55,3472.73,Netbanking,DEV_7894,Bengaluru,0,578,0,historical,0
TX10493,C1037,2026-07-19 03:37:55,6543.14,Debit Card,DEV_5412,Pune,0,453,0,historical,0
TX10507,C1016,2026-07-19 04:23:55,2532.2,Wallet,DEV_3796,Mumbai,0,242,0,historical,0
TX10092,C1000,2026-07-19 10:18:55,4853.01,Debit Card,DEV_3977,Kolkata,0,72,0,historical,0
TX10523,C1035,2026-07-19 12:03:55,4375.23,UPI,DEV_7521,Pune,0,283,0,historical,0
TX10105,C1039,2026-07-19 20:19:55,2061.39,Wallet,DEV_3977,Delhi,0,697,0,historical,0
TX10482,C1020,2026-07-19 20:30:55,10224.65,Netbanking,DEV_7699,Delhi,0,882,0,historical,0
TX10278,C1009,2026-07-19 21:49:55,2488.08,Credit Card,DEV_7032,Jaipur,0,245,0,historical,0
TX10316,C1008,2026-07-20 01:35:55,2322.7,UPI,DEV_7960,Chennai,0,267,0,historical,0
TX10221,C1018,2026-07-20 09:33:55,5146.62,Debit Card,DEV_2689,Pune,0,850,2,historical,0
TX10363,C1003,2026-07-20 16:16:55,7129.5,UPI,DEV_8903,Chennai,1,268,0,historical,0
TX10503,C1021,2026-07-20 19:34:55,6054.09,UPI,DEV_8164,Ahmedabad,0,271,0,historical,0
