transaction_id,customer_id,timestamp,amount,payment_method,device_id,location,failed_attempts,account_age_days,previous_chargebacks,transaction_status,is_fraud
TX10165,C1038,2026-06-28 19:27:34,3441.26,Netbanking,DEV_2980,Pune,0,168,0,historical,0
TX10443,C1036,2026-06-28 19:50:34,2939.15,Debit Card,DEV_9485,Pune,0,400,1,historical,0
TX10199,C1026,2026-06-28 20:15:34,3870.01,Netbanking,DEV_5689,Chennai,0,259,0,historical,0
TX10415,C1020,2026-06-28 23:15:34,24733.85,Netbanking,DEV_1656,London,2,56,0,historical,1
TX10438,C1037,2026-06-28 23:40:34,9662.66,Debit Card,DEV_2801,New York,2,252,0,historical,1
TX10392,C1038,2026-06-29 10:35:34,2070.23,Netbanking,DEV_2980,Noida,0,168,0,historical,0
TX10277,C1038,2026-06-29 13:20:34,3532.4,Debit Card,DEV_2980,Noida,0,168,0,historical,0
TX10139,C1031,2026-06-29 15:31:34,12396.62,Credit Card,DEV_1954,Jaipur,4,896,0,historical,1
TX10077,C1034,2026-06-30 07:46:34,2392.66,Wallet,DEV_5391,Noida,0,898,0,historical,0
TX10186,C1019,2026-06-30 11:46:34,4103.68,Credit Card,DEV_4744,Jaipur,0,181,0,historical,0
TX10175,C1002,2026-06-30 15:54:34,3502.73,Wallet,DEV_9316,Jaipur,0,326,0,historical,0
TX10049,C1016,2026-06-30 21:46:34,2513.2,Netbanking,DEV_5391,Noida,0,846,0,historical,0
TX10153,C1030,2026-06-30 22:32:34,2039.83,Wallet,DEV_3368,Gurugram,0,503,0,historical,0
TX10001,C1035,2026-07-01 02:40:34,17406.38,UPI,DEV_FRAUD_BURST_99,London,2,373,0,historical,1
TX10303,C1039,2026-07-01 04:28:34,13169.5,Netbanking,DEV_FRAUD_BURST_99,London,2,653,0,historical,1
TX10192,C1037,2026-07-01 13:06:34,5661.92,Netbanking,DEV_4567,New York,4,252,0,historical,1
TX10370,C1018,2026-07-01 17:22:34,28834.79,Wallet,DEV_4567,Jaipur,5,518,0,historical,1
TX10268,C1036,2026-07-01 18:42:34,28629.5,Wallet,DEV_9485,Pune,4,400,1,historical,1
TX10149,C1016,2026-07-01 19:11:34,2766.15,Credit Card,DEV_5391,Mumbai,0,846,0,historical,0
TX10450,C1011,2026-07-01 20:50:34,1202.92,Wallet,DEV_1195,Noida,0,527,0,historical,0
TX10064,C1004,2026-07-01 21:03:34,3793.53,Netbanking,DEV_6864,Pune,0,595,0,historical,0
TX10490,C1005,2026-07-02 03:40:34,4386.84,Wallet,DEV_4761,Ahmedabad,0,465,0,historical,0
TX10395,C1019,2026-07-02 09:26:34,2999.08,Debit Card,DEV_4744,Jaipur,0,181,0,historical,0
TX10271,C1038,2026-07-02 10:36:34,16249.71,Wallet,DEV_9382,London,1,168,0,historical,1
TX10508,C1007,2026-07-02 14:29:34,6413.79,Debit Card,DEV_2378,Hyderabad,0,221,0,historical,0
TX10471,C1022,2026-07-02 15:18:34,4186.57,Netbanking,DEV_9382,Gurugram,0,555,0,historical,0
TX10203,C1025,2026-07-02 21:31:34,2086.84,Wallet,DEV_2392,Delhi,0,155,0,historical,0
TX10454,C1008,2026-07-02 22:37:34,5225.29,Netbanking,DEV_3056,Chennai,0,31,1,historical,0
TX10028,C1039,2026-07-03 01:21:34,4894.85,UPI,DEV_1656,Chennai,1,653,0,historical,0
TX10152,C1003,2026-07-03 05:15:34,2424.53,Netbanking,DEV_6845,Bengaluru,0,398,0,historical,0
TX10122,C1003,2026-07-03 09:22:34,10074.01,Credit Card,DEV_FRAUD_BURST_99,New York,2,398,0,historical,1
TX10353,C1013,2026-07-03 09:24:34,3327.29,Netbanking,DEV_1668,Ahmedabad,0,146,0,historical,0
TX10345,C1012,2026-07-03 15:13:34,4674.2,Credit Card,DEV_3828,Kolkata,0,832,0,historical,0
TX10194,C1002,2026-07-03 16:37:34,4995.44,UPI,DEV_9316,Hyderabad,0,326,0,historical,0
TX10261,C1034,2026-07-03 16:55:34,14640.35,Wallet,DEV_2822,New York,2,898,0,historical,1
TX10340,C1027,2026-07-03 18:59:34,15278.04,Credit Card,DEV_8949,Hyderabad,1,16,0,historical,1
TX10379,C1016,2026-07-03 19:30:34,2773.76,Credit Card,DEV_7512,Mumbai,0,846,0,historical,0
TX10105,C1015,2026-07-04 01:42:34,2280.13,Debit Card,DEV_8951,Delhi,0,362,0,historical,0
TX10016,C1014,2026-07-04 03:32:34,7200.76,Debit Card,DEV_7293,New York,4,324,0,historical,1
TX10342,C1024,2026-07-04 08:25:34,2617.74,Credit Card,DEV_1946,Bengaluru,0,287,0,historical,0
TX10178,C1006,2026-07-04 13:00:34,4952.06,UPI,DEV_1257,Ahmedabad,0,211,0,historical,0
TX10270,C1015,2026-07-04 14:53:34,2312.22,Debit Card,DEV_3365,Delhi,0,362,0,historical,0
TX10114,C1028,2026-07-04 20:53:34,2300.95,Netbanking,DEV_7293,Ahmedabad,1,764,0,historical,0
TX10264,C1028,2026-07-05 04:47:34,1670.23,UPI,DEV_7293,Pune,0,764,0,historical,0
TX10202,C1029,2026-07-05 05:42:34,7489.4,Credit Card,DEV_9211,Noida,1,719,0,historical,1
TX10119,C1002,2026-07-05 07:24:34,10618.75,Netbanking,DEV_FRAUD_BURST_99,New York,2,326,0,historical,1
TX10445,C1002,2026-07-05 15:01:34,1540.81,Debit Card,DEV_3368,Gurugram,0,326,0,historical,0
TX10363,C1027,2026-07-05 17:21:34,37097.34,UPI,DEV_1078,Hyderabad,4,16,0,historical,1
TX10446,C1038,2026-07-05 18:09:34,20869.21,Netbanking,DEV_2780,New York,4,168,0,historical,1
TX10346,C1014,2026-07-05 19:51:34,5591.39,Debit Card,DEV_4535,New York,4,324,0,historical,1
TX10376,C1019,2026-07-05 21:45:34,3097.07,Wallet,DEV_4744,Jaipur,0,181,0,historical,0
TX10425,C1018,2026-07-06 04:03:34,4112.41,Netbanking,DEV_4567,Jaipur,0,518,0,historical,0
TX10428,C1005,2026-07-06 10:42:34,4429.27,UPI,DEV_4832,Ahmedabad,0,465,0,historical,0
TX10275,C1010,2026-07-06 18:05:34,1289.91,Netbanking,DEV_6001,Jaipur,0,187,0,historical,0
TX10486,C1034,2026-07-07 02:43:34,2908.59,Netbanking,DEV_5391,Noida,0,898,0,historical,0
TX10138,C1039,2026-07-07 07:34:34,2903.13,Credit Card,DEV_1656,Chennai,0,653,0,historical,0
TX10141,C1010,2026-07-07 14:50:34,5812.06,UPI,DEV_3365,London,3,187,0,historical,1
TX10233,C1027,2026-07-07 15:41:34,4662.36,Netbanking,DEV_1078,Hyderabad,0,16,0,historical,0
TX10292,C1016,2026-07-07 15:45:34,3630.94,Netbanking,DEV_5391,Mumbai,0,846,0,historical,0
TX10391,C1020,2026-07-07 15:51:34,5596.77,Netbanking,DEV_6001,Jaipur,0,56,0,historical,0
TX10308,C1021,2026-07-07 19:45:34,2862.02,Debit Card,DEV_7512,Jaipur,0,617,0,historical,0
TX10298,C1011,2026-07-08 03:06:34,1276.73,UPI,DEV_2500,Gurugram,0,527,0,historical,0
TX10129,C1028,2026-07-08 03:51:34,1159.75,Credit Card,DEV_7293,Kolkata,0,764,0,historical,0
TX10168,C1035,2026-07-08 13:55:34,6778.43,Wallet,DEV_8380,Bengaluru,0,373,0,historical,0
TX10274,C1007,2026-07-08 14:07:34,16993.38,Wallet,DEV_FRAUD_BURST_99,New York,2,221,0,historical,1
TX10022,C1004,2026-07-08 20:34:34,10627.64,Debit Card,DEV_8000,New York,1,595,0,historical,1
