transaction_id,customer_id,timestamp,amount,payment_method,device_id,location,failed_attempts,account_age_days,previous_chargebacks,transaction_status,is_fraud
TX10508,C1028,2026-06-09 20:27:11,14944.39,Netbanking,DEV_9578,Bengaluru,3,16,0,historical,1
TX10629,C1018,2026-06-09 20:58:11,13330.94,Credit Card,DEV_5498,Mumbai,2,797,0,historical,1
TX10740,C1005,2026-06-09 23:09:11,1539.9,Netbanking,DEV_7256,Jaipur,0,481,0,historical,0
TX10042,C1018,2026-06-10 01:50:11,1375.5,Debit Card,DEV_9903,Mumbai,0,797,0,historical,0
TX10483,C1033,2026-06-10 06:17:11,17606.0,Wallet,DEV_1842,Delhi,1,869,0,historical,0
TX10081,C1025,2026-06-10 09:09:11,3514.76,Debit Card,DEV_9033,Noida,0,679,0,historical,0
TX10773,C1044,2026-06-10 10:03:11,2343.48,UPI,DEV_9838,Ahmedabad,0,21,0,historical,0
TX10523,C1005,2026-06-10 10:10:11,1756.15,Credit Card,DEV_7256,Jaipur,0,481,0,historical,0
TX10953,C1030,2026-06-10 16:23:11,4818.24,Netbanking,DEV_8913,Delhi,0,899,0,historical,0
TX10301,C1045,2026-06-11 01:53:11,19235.99,Debit Card,DEV_FRAUD_BURST_99,London,2,560,0,historical,1
TX10871,C1011,2026-06-11 02:00:11,7534.75,UPI,DEV_9066,Kolkata,0,244,0,historical,0
TX10058,C1041,2026-06-11 02:59:11,687.8,Debit Card,DEV_7952,Mumbai,0,341,0,historical,0
TX10369,C1002,2026-06-11 03:05:11,2320.49,UPI,DEV_4276,Chennai,0,446,0,historical,0
TX10269,C1017,2026-06-11 12:33:11,1184.64,UPI,DEV_1278,Bengaluru,1,64,0,historical,0
TX10841,C1020,2026-06-11 13:55:11,1103.67,Debit Card,DEV_5498,Chennai,0,172,0,historical,0
TX10024,C1012,2026-06-11 14:24:11,2534.88,UPI,DEV_5639,Jaipur,0,502,0,historical,0
TX10804,C1042,2026-06-11 17:40:11,1829.39,UPI,DEV_2564,Bengaluru,0,750,0,historical,0
TX10512,C1018,2026-06-11 18:17:11,1952.91,Debit Card,DEV_5498,Mumbai,0,797,0,historical,0
TX10509,C1045,2026-06-11 18:35:11,2674.4,UPI,DEV_2645,Delhi,0,560,0,historical,0
TX10376,C1040,2026-06-11 19:01:11,16210.69,Wallet,DEV_1444,Hyderabad,1,243,0,historical,0
TX10669,C1016,2026-06-11 20:04:11,1360.22,Netbanking,DEV_3788,Ahmedabad,0,271,0,historical,0
TX10704,C1040,2026-06-11 21:18:11,11436.2,UPI,DEV_2930,Hyderabad,0,243,0,historical,0
TX10235,C1041,2026-06-11 22:39:11,1165.47,Netbanking,DEV_7952,Mumbai,0,341,0,historical,0
TX10432,C1031,2026-06-12 01:05:11,4346.47,Wallet,DEV_5393,Bengaluru,0,324,0,historical,0
TX10668,C1029,2026-06-12 03:19:11,1020.43,Netbanking,DEV_8010,Chennai,0,639,0,historical,0
TX11009,C1029,2026-06-12 04:02:11,1735.2,Netbanking,DEV_8010,Chennai,0,639,0,historical,0
TX10538,C1023,2026-06-12 04:48:11,7690.04,UPI,DEV_6617,Kolkata,1,441,0,historical,0
TX10422,C1038,2026-06-12 05:10:11,397.07,Wallet,DEV_7012,Ahmedabad,0,396,0,historical,0
TX11026,C1029,2026-06-12 09:47:11,1882.28,Debit Card,DEV_8010,Chennai,0,639,0,historical,0
TX10963,C1017,2026-06-12 17:28:11,938.47,UPI,DEV_1278,Ahmedabad,0,64,0,historical,0
TX10728,C1033,2026-06-12 17:47:11,8265.11,Credit Card,DEV_1842,Bengaluru,0,869,0,historical,0
TX10981,C1002,2026-06-12 17:50:11,1904.5,Credit Card,DEV_4276,Gurugram,0,446,0,historical,0
TX10931,C1007,2026-06-12 20:44:11,4194.99,Netbanking,DEV_2645,Pune,0,315,0,historical,0
TX10073,C1017,2026-06-12 23:24:11,652.51,Netbanking,DEV_1278,Ahmedabad,0,64,0,historical,0
TX10721,C1004,2026-06-12 23:50:11,7992.01,Netbanking,DEV_3824,Chennai,0,135,0,historical,0
TX11046,C1028,2026-06-13 00:22:11,2831.75,Netbanking,DEV_9578,Bengaluru,0,16,0,historical,0
TX11040,C1003,2026-06-13 00:23:11,2229.36,Netbanking,DEV_8883,Delhi,0,741,0,historical,0
TX10687,C1012,2026-06-13 02:48:11,3712.67,Credit Card,DEV_5639,Jaipur,0,502,0,historical,0
TX10189,C1011,2026-06-13 06:26:11,23776.61,UPI,DEV_9066,Kolkata,5,244,0,historical,1
TX10541,C1024,2026-06-13 06:29:11,1593.44,Wallet,DEV_8843,Bengaluru,0,7,0,historical,0
TX10569,C1021,2026-06-13 07:06:11,17029.34,Debit Card,DEV_1842,New York,3,368,0,historical,1
TX10496,C1032,2026-06-13 14:19:11,1847.31,Wallet,DEV_8224,Mumbai,0,664,0,historical,0
TX10019,C1000,2026-06-13 19:58:11,885.0,Wallet,DEV_6617,Ahmedabad,0,874,0,historical,0
TX10128,C1012,2026-06-13 21:56:11,3272.07,Credit Card,DEV_3788,Jaipur,1,502,0,historical,0
TX10397,C1027,2026-06-13 23:09:11,5255.45,Netbanking,DEV_5310,Hyderabad,0,354,0,historical,0
TX10443,C1002,2026-06-14 00:56:11,1535.19,Debit Card,DEV_4276,Gurugram,0,446,0,historical,0
TX10164,C1027,2026-06-14 07:22:11,3830.74,UPI,DEV_5310,Hyderabad,0,354,0,historical,0
TX10161,C1027,2026-06-14 07:53:11,10648.43,Debit Card,DEV_5310,Hyderabad,0,354,0,historical,0
TX10217,C1023,2026-06-14 08:31:11,5837.33,UPI,DEV_6617,Hyderabad,0,441,0,historical,0
TX10705,C1002,2026-06-14 14:01:11,1954.68,UPI,DEV_4276,Gurugram,0,446,0,historical,0
TX10772,C1020,2026-06-14 14:30:11,538.44,Debit Card,DEV_5498,Chennai,1,172,0,historical,0
TX10593,C1045,2026-06-14 14:39:11,1831.71,Netbanking,DEV_2645,Delhi,0,560,0,historical,0
TX10583,C1042,2026-06-14 16:08:11,1865.24,Debit Card,DEV_2564,Bengaluru,0,750,0,historical,0
TX10880,C1027,2026-06-14 17:01:11,7316.36,Credit Card,DEV_5310,Hyderabad,0,354,0,historical,0
TX10677,C1035,2026-06-14 23:27:11,8026.77,Credit Card,DEV_2056,Pune,0,31,0,historical,0
TX10707,C1004,2026-06-15 00:03:11,14702.9,Credit Card,DEV_3824,Chennai,1,135,0,historical,0
TX10675,C1040,2026-06-15 00:17:11,3665.96,UPI,DEV_9033,Hyderabad,0,243,0,historical,0
TX10992,C1011,2026-06-15 03:32:11,8021.46,Netbanking,DEV_2033,Kolkata,0,244,0,historical,0
TX10211,C1008,2026-06-15 04:49:11,11697.32,Wallet,DEV_9033,Noida,1,402,0,historical,0
TX10765,C1026,2026-06-15 04:56:11,2059.9,Credit Card,DEV_5252,Mumbai,2,835,0,historical,1
TX10325,C1029,2026-06-15 04:57:11,1482.49,Debit Card,DEV_8010,Chennai,0,639,0,historical,0
TX10828,C1027,2026-06-15 05:09:11,4822.55,Wallet,DEV_5310,Hyderabad,0,354,0,historical,0
TX10041,C1019,2026-06-15 05:23:11,696.33,Credit Card,DEV_7103,Jaipur,0,744,0,historical,0
TX10892,C1036,2026-06-15 07:18:11,1767.04,Credit Card,DEV_2390,Mumbai,0,647,0,historical,0
TX10609,C1039,2026-06-15 09:57:11,9336.84,Wallet,DEV_1419,Ahmedabad,0,669,0,historical,0
TX10761,C1011,2026-06-15 10:24:11,5161.45,Wallet,DEV_9066,Delhi,0,244,0,historical,0
TX10976,C1034,2026-06-15 14:40:11,9712.5,Credit Card,DEV_FRAUD_BURST_99,New York,2,577,0,historical,1
TX10539,C1019,2026-06-15 18:35:11,1683.75,Netbanking,DEV_7103,Jaipur,0,744,0,historical,0
TX10956,C1035,2026-06-15 20:56:11,13066.66,UPI,DEV_2056,Pune,0,31,0,historical,0
TX10762,C1005,2026-06-15 21:40:11,3998.23,Debit Card,DEV_4739,Jaipur,1,481,0,historical,1
TX10208,C1022,2026-06-15 23:26:11,677.95,Wallet,DEV_3551,Chennai,0,346,0,historical,0
TX10551,C1034,2026-06-15 23:40:11,3823.36,Netbanking,DEV_9033,Mumbai,0,577,0,historical,0
TX10098,C1028,2026-06-16 01:12:11,2426.44,Wallet,DEV_9578,Bengaluru,0,16,0,historical,0
TX10261,C1000,2026-06-16 03:33:11,1509.55,Credit Card,DEV_6617,Ahmedabad,0,874,0,historical,0
TX10210,C1033,2026-06-16 07:49:11,9592.35,Netbanking,DEV_1842,Bengaluru,0,869,0,historical,0
TX10353,C1005,2026-06-16 08:01:11,1474.65,Debit Card,DEV_7256,Jaipur,0,481,0,historical,0
TX10121,C1009,2026-06-16 08:26:11,11244.44,Netbanking,DEV_8224,Jaipur,1,378,0,historical,0
TX11015,C1040,2026-06-16 08:28:11,11824.12,Wallet,DEV_1444,Chennai,1,243,0,historical,0
TX10912,C1040,2026-06-16 12:10:11,5995.27,Wallet,DEV_1444,Hyderabad,0,243,0,historical,0
TX10929,C1013,2026-06-16 13:38:11,3628.44,Credit Card,DEV_9123,Hyderabad,0,538,0,historical,0
TX10584,C1018,2026-06-16 15:20:11,11453.25,Credit Card,DEV_8010,London,2,797,0,historical,1
TX10441,C1000,2026-06-16 15:43:11,2452.13,Netbanking,DEV_6617,Ahmedabad,1,874,0,historical,0
TX11020,C1002,2026-06-16 16:19:11,2864.15,Netbanking,DEV_4276,Gurugram,0,446,0,historical,0
TX10139,C1008,2026-06-16 17:57:11,6929.42,Debit Card,DEV_9033,Noida,0,402,0,historical,0
TX11053,C1004,2026-06-17 00:42:11,28979.78,Netbanking,DEV_9033,London,4,135,0,historical,1
TX10196,C1034,2026-06-17 05:21:11,4385.53,UPI,DEV_9033,Mumbai,0,577,0,historical,0
TX10606,C1014,2026-06-17 06:05:11,993.92,UPI,DEV_7098,Pune,0,335,2,historical,0
TX11031,C1003,2026-06-17 09:02:11,1871.68,UPI,DEV_8883,Delhi,0,741,0,historical,0
TX10544,C1007,2026-06-17 10:06:11,2231.79,UPI,DEV_2645,Bengaluru,0,315,0,historical,0
TX10240,C1002,2026-06-17 15:24:11,1199.32,Wallet,DEV_4276,Gurugram,0,446,0,historical,0
TX10151,C1042,2026-06-17 17:59:11,4418.42,Netbanking,DEV_2564,Bengaluru,1,750,0,historical,0
TX10281,C1047,2026-06-17 18:11:11,11479.17,Debit Card,DEV_4137,Gurugram,1,504,0,historical,0
TX10447,C1000,2026-06-17 20:03:11,1522.29,UPI,DEV_6617,Ahmedabad,1,874,0,historical,0
TX10545,C1046,2026-06-17 22:04:11,3184.9,Netbanking,DEV_FRAUD_BURST_99,London,2,94,0,historical,1
TX10306,C1002,2026-06-17 23:15:11,2295.79,Wallet,DEV_4276,Gurugram,0,446,0,historical,0
TX10571,C1017,2026-06-18 02:12:11,789.9,UPI,DEV_1278,Ahmedabad,0,64,0,historical,0
TX10844,C1035,2026-06-18 04:47:11,8087.9,Credit Card,DEV_2056,Pune,0,31,0,historical,0
TX10431,C1018,2026-06-18 09:12:11,12518.73,UPI,DEV_FRAUD_BURST_99,New York,2,797,0,historical,1
TX10218,C1037,2026-06-18 10:04:11,2287.23,Debit Card,DEV_2154,Chennai,0,613,0,historical,0
TX10010,C1031,2026-06-18 10:31:11,3749.45,UPI,DEV_5393,Bengaluru,0,324,0,historical,0
TX11045,C1012,2026-06-18 11:53:11,1511.92,Netbanking,DEV_5639,Jaipur,0,502,0,historical,0
TX11003,C1021,2026-06-18 13:21:11,3152.73,Credit Card,DEV_3682,Bengaluru,0,368,0,historical,0
TX10736,C1008,2026-06-18 14:48:11,7189.84,Wallet,DEV_9033,Noida,0,402,0,historical,0
TX11024,C1016,2026-06-18 15:40:11,1616.19,Netbanking,DEV_3788,Ahmedabad,0,271,0,historical,0
TX10967,C1015,2026-06-18 16:29:11,3082.64,Credit Card,DEV_1842,Mumbai,0,154,0,historical,0
TX10373,C1004,2026-06-18 16:34:11,7206.78,UPI,DEV_3824,Chennai,0,135,0,historical,0
TX10171,C1022,2026-06-18 18:02:11,745.59,Wallet,DEV_3551,Chennai,0,346,0,historical,0
TX10029,C1027,2026-06-18 19:21:11,4077.49,Credit Card,DEV_5310,Hyderabad,0,354,0,historical,0
TX10265,C1032,2026-06-18 21:30:11,5078.7,UPI,DEV_8224,Mumbai,0,664,0,historical,0
TX10933,C1040,2026-06-18 22:31:11,15651.1,Debit Card,DEV_1444,Hyderabad,1,243,0,historical,0
TX10193,C1016,2026-06-18 23:37:11,2401.93,Credit Card,DEV_3788,Ahmedabad,0,271,0,historical,0
TX10340,C1032,2026-06-18 23:56:11,2196.9,Wallet,DEV_8224,Mumbai,0,664,0,historical,0
TX10244,C1037,2026-06-19 00:52:11,9745.47,Debit Card,DEV_1626,London,4,613,0,historical,1
TX10974,C1007,2026-06-19 03:09:11,6130.5,Debit Card,DEV_2645,Pune,0,315,0,historical,0
TX10370,C1044,2026-06-19 06:33:11,1019.92,Debit Card,DEV_9838,Ahmedabad,0,21,0,historical,0
TX10980,C1016,2026-06-19 07:06:11,4330.04,Credit Card,DEV_3788,Ahmedabad,1,271,0,historical,0
TX10311,C1037,2026-06-19 07:58:11,2448.29,Netbanking,DEV_2154,Chennai,1,613,0,historical,0
TX10147,C1023,2026-06-19 11:09:11,9244.85,Netbanking,DEV_6617,Hyderabad,1,441,0,historical,0
TX10172,C1026,2026-06-19 11:42:11,535.96,Credit Card,DEV_8880,Mumbai,0,835,0,historical,0
TX10136,C1028,2026-06-19 13:22:11,1895.57,Debit Card,DEV_4187,Bengaluru,0,16,0,historical,0
TX10939,C1010,2026-06-19 19:42:11,3609.91,Wallet,DEV_8913,Hyderabad,0,342,0,historical,0
TX10917,C1020,2026-06-19 21:24:11,931.67,Debit Card,DEV_5498,Chennai,0,172,0,historical,0
TX10313,C1006,2026-06-19 21:45:11,1587.68,Wallet,DEV_2390,Noida,0,435,0,historical,0
TX10130,C1042,2026-06-19 22:58:11,2926.85,Netbanking,DEV_2564,Bengaluru,0,750,0,historical,0
TX10357,C1011,2026-06-20 02:39:11,6425.16,Netbanking,DEV_1057,Kolkata,0,244,0,historical,0
TX10059,C1026,2026-06-20 03:28:11,631.46,Debit Card,DEV_6617,Mumbai,0,835,0,historical,0
TX10763,C1023,2026-06-20 03:45:11,2869.51,Debit Card,DEV_6617,Hyderabad,0,441,0,historical,0
TX10589,C1001,2026-06-20 05:13:11,2225.16,Debit Card,DEV_8616,Pune,0,281,0,historical,0
TX10069,C1001,2026-06-20 07:05:11,2453.81,Credit Card,DEV_9033,Pune,0,281,0,historical,0
TX10807,C1040,2026-06-20 07:47:11,5242.41,Netbanking,DEV_1444,Hyderabad,0,243,0,historical,0
TX10556,C1022,2026-06-20 09:48:11,1944.45,UPI,DEV_9168,New York,2,346,0,historical,1
TX10588,C1045,2026-06-20 11:09:11,1661.59,Debit Card,DEV_2645,Delhi,0,560,0,historical,0
TX10943,C1011,2026-06-20 12:54:11,2327.55,Wallet,DEV_9066,Kolkata,0,244,0,historical,0
TX10990,C1018,2026-06-20 15:20:11,1934.76,Credit Card,DEV_5498,Mumbai,0,797,0,historical,0
TX10511,C1026,2026-06-20 15:39:11,304.16,UPI,DEV_8880,Mumbai,0,835,0,historical,0
TX10698,C1015,2026-06-20 18:15:11,1816.16,UPI,DEV_1842,Delhi,0,154,0,historical,0
TX11023,C1021,2026-06-20 18:49:11,23362.66,Credit Card,DEV_8095,New York,1,368,0,historical,1
TX10131,C1046,2026-06-20 19:40:11,4020.53,Netbanking,DEV_8616,Noida,5,94,0,historical,1
TX11000,C1036,2026-06-20 23:14:11,1770.63,Credit Card,DEV_2390,Mumbai,0,647,0,historical,0
TX10420,C1004,2026-06-21 01:17:11,9015.48,UPI,DEV_2564,Chennai,0,135,0,historical,0
TX10017,C1044,2026-06-21 02:47:11,1696.96,UPI,DEV_9838,Ahmedabad,0,21,0,historical,0
TX10717,C1014,2026-06-21 06:40:11,1945.24,UPI,DEV_7098,Pune,0,335,2,historical,0
TX10667,C1001,2026-06-21 10:26:11,831.97,UPI,DEV_1626,Pune,0,281,0,historical,0
TX10839,C1010,2026-06-21 10:59:11,4856.65,Credit Card,DEV_8913,Hyderabad,0,342,0,historical,0
TX10243,C1047,2026-06-21 11:02:11,4791.49,Wallet,DEV_4137,Gurugram,0,504,0,historical,0
TX10888,C1000,2026-06-21 11:56:11,2474.03,Netbanking,DEV_3682,Ahmedabad,0,874,0,historical,0
TX10738,C1015,2026-06-21 15:51:11,3039.38,Credit Card,DEV_6117,Delhi,0,154,0,historical,0
TX10874,C1015,2026-06-21 18:16:11,3966.11,UPI,DEV_1842,Delhi,0,154,0,historical,0
TX10853,C1007,2026-06-21 19:30:11,6522.84,Debit Card,DEV_2645,Pune,0,315,0,historical,0
TX10648,C1029,2026-06-21 19:49:11,802.51,Credit Card,DEV_8010,Chennai,0,639,0,historical,0
TX10192,C1000,2026-06-21 23:52:11,2377.95,Wallet,DEV_9838,Ahmedabad,0,874,0,historical,0
TX10714,C1039,2026-06-22 03:27:11,16555.52,Debit Card,DEV_1419,Ahmedabad,1,669,0,historical,0
TX10475,C1041,2026-06-22 04:15:11,593.6,Debit Card,DEV_7952,Mumbai,0,341,0,historical,0
TX10881,C1010,2026-06-22 04:44:11,2665.92,Debit Card,DEV_8913,Hyderabad,0,342,0,historical,0
TX10046,C1031,2026-06-22 05:39:11,12332.03,Debit Card,DEV_5393,Bengaluru,0,324,0,historical,0
TX10891,C1019,2026-06-22 10:38:11,1006.41,Wallet,DEV_7103,Jaipur,0,744,0,historical,0
TX10635,C1007,2026-06-22 15:05:11,2726.59,Wallet,DEV_2645,Pune,0,315,0,historical,0
TX10827,C1023,2026-06-22 16:01:11,4777.99,Credit Card,DEV_6617,Hyderabad,0,441,0,historical,0
TX10676,C1026,2026-06-22 17:38:11,1316.49,Debit Card,DEV_8880,Mumbai,1,835,0,historical,0
TX10100,C1045,2026-06-22 18:15:11,2417.49,Wallet,DEV_2645,Delhi,0,560,0,historical,0
TX10119,C1002,2026-06-22 19:07:11,3105.09,Credit Card,DEV_4276,Gurugram,0,446,0,historical,0
TX10182,C1014,2026-06-22 19:26:11,1562.13,UPI,DEV_8140,Pune,1,335,2,historical,0
TX10696,C1042,2026-06-22 19:35:11,1624.25,Netbanking,DEV_2564,Bengaluru,0,750,0,historical,0
TX10026,C1013,2026-06-22 20:14:11,4406.82,Credit Card,DEV_9123,Hyderabad,0,538,0,historical,0
TX10356,C1021,2026-06-22 20:55:11,4634.71,Netbanking,DEV_3682,Bengaluru,0,368,0,historical,0
TX10865,C1011,2026-06-22 21:26:11,4765.5,Netbanking,DEV_9066,Kolkata,0,244,0,historical,0
TX10354,C1037,2026-06-22 21:42:11,2239.1,UPI,DEV_2154,Chennai,0,613,0,historical,0
TX10094,C1026,2026-06-23 04:09:11,819.43,Debit Card,DEV_8880,Mumbai,0,835,0,historical,0
TX10492,C1036,2026-06-23 07:28:11,3937.77,Debit Card,DEV_2390,Mumbai,1,647,0,historical,0
TX10074,C1044,2026-06-23 09:48:11,1278.73,Wallet,DEV_9838,Ahmedabad,0,21,0,historical,0
TX10528,C1009,2026-06-23 10:27:11,3795.07,Debit Card,DEV_8224,Jaipur,0,378,0,historical,0
TX10478,C1045,2026-06-23 12:47:11,3465.45,Wallet,DEV_2645,Delhi,0,560,0,historical,0
TX10198,C1035,2026-06-23 15:15:11,9073.41,Debit Card,DEV_2056,Pune,0,31,0,historical,0
TX10022,C1033,2026-06-23 15:34:11,6712.13,Netbanking,DEV_1842,Bengaluru,0,869,0,historical,0
TX10948,C1005,2026-06-23 16:31:11,11251.82,UPI,DEV_7256,Jaipur,4,481,0,historical,1
TX10284,C1018,2026-06-23 17:01:11,3951.46,Credit Card,DEV_5498,Mumbai,0,797,0,historical,0
TX10656,C1017,2026-06-23 17:32:11,905.77,Wallet,DEV_1278,Ahmedabad,0,64,0,historical,0
TX10419,C1021,2026-06-23 18:44:11,4096.89,UPI,DEV_3682,Bengaluru,0,368,0,historical,0
TX10449,C1037,2026-06-23 23:38:11,7885.13,Netbanking,DEV_8140,Chennai,1,613,0,historical,1
TX10928,C1033,2026-06-24 02:02:11,7393.18,Credit Card,DEV_1842,Bengaluru,0,869,0,historical,0
TX10747,C1035,2026-06-24 03:10:11,9811.84,Wallet,DEV_2056,Pune,0,31,0,historical,0
TX10613,C1014,2026-06-24 03:38:11,12360.65,Debit Card,DEV_FRAUD_BURST_99,London,2,335,2,historical,1
TX10321,C1027,2026-06-24 04:14:11,4659.89,Wallet,DEV_4276,Hyderabad,0,354,0,historical,0
TX10105,C1033,2026-06-24 06:05:11,43279.28,Wallet,DEV_8203,New York,3,869,0,historical,1
TX11048,C1004,2026-06-24 10:01:11,8764.32,Wallet,DEV_3824,Chennai,0,135,0,historical,0
TX10716,C1015,2026-06-24 12:17:11,19693.71,Wallet,DEV_1842,Delhi,2,154,0,historical,1
TX10317,C1040,2026-06-24 13:21:11,6987.84,Wallet,DEV_1444,Hyderabad,0,243,0,historical,0
TX10107,C1013,2026-06-24 13:31:11,7173.31,UPI,DEV_9123,Hyderabad,0,538,0,historical,0
TX10068,C1019,2026-06-24 13:54:11,559.32,Netbanking,DEV_7103,Chennai,0,744,0,historical,0
TX10616,C1022,2026-06-24 14:33:11,805.95,Wallet,DEV_3551,Chennai,0,346,0,historical,0
TX10560,C1027,2026-06-24 18:40:11,7889.74,Debit Card,DEV_5310,Ahmedabad,0,354,0,historical,0
TX10936,C1046,2026-06-24 18:48:11,987.08,UPI,DEV_6908,Noida,0,94,0,historical,0
TX11018,C1013,2026-06-24 20:40:11,6922.32,Debit Card,DEV_9123,Hyderabad,0,538,0,historical,0
TX10924,C1043,2026-06-24 21:06:11,2183.44,Netbanking,DEV_5498,Hyderabad,0,374,0,historical,0
TX10043,C1005,2026-06-24 21:33:11,1667.15,Wallet,DEV_3682,Jaipur,0,481,0,historical,0
TX10091,C1009,2026-06-25 01:13:11,3992.68,Debit Card,DEV_8224,Jaipur,0,378,0,historical,0
TX11021,C1028,2026-06-25 02:34:11,13955.37,UPI,DEV_1444,New York,1,16,0,historical,1
TX10680,C1037,2026-06-25 04:28:11,3585.66,Netbanking,DEV_2154,Chennai,0,613,0,historical,0
TX10030,C1022,2026-06-25 05:22:11,424.39,Netbanking,DEV_3551,Chennai,0,346,0,historical,0
TX10621,C1012,2026-06-25 07:48:11,3608.54,Credit Card,DEV_5639,Jaipur,0,502,0,historical,0
TX10044,C1044,2026-06-25 08:11:11,2627.55,UPI,DEV_9838,Ahmedabad,0,21,0,historical,0
TX10706,C1047,2026-06-25 09:22:11,4272.58,UPI,DEV_4137,Gurugram,0,504,0,historical,0
TX10824,C1001,2026-06-25 11:54:11,1564.84,Credit Card,DEV_1626,Pune,0,281,0,historical,0
TX10869,C1015,2026-06-25 15:23:11,18120.27,Netbanking,DEV_5390,New York,3,154,0,historical,1
TX10472,C1038,2026-06-25 15:56:11,350.24,Wallet,DEV_7012,Ahmedabad,0,396,0,historical,0
TX10415,C1043,2026-06-25 16:59:11,1769.78,Debit Card,DEV_5498,Hyderabad,0,374,0,historical,0
TX10234,C1040,2026-06-25 18:16:11,8387.39,UPI,DEV_1444,Hyderabad,0,243,0,historical,0
TX10876,C1014,2026-06-25 19:02:11,2239.41,Credit Card,DEV_7098,Pune,0,335,2,historical,0
TX10329,C1030,2026-06-25 19:09:11,5033.96,Netbanking,DEV_8913,Delhi,0,899,0,historical,0
TX10673,C1036,2026-06-25 19:13:11,7663.38,UPI,DEV_1278,New York,1,647,0,historical,1
TX10031,C1030,2026-06-25 19:46:11,4592.99,UPI,DEV_8913,Delhi,0,899,0,historical,0
TX10959,C1021,2026-06-25 19:51:11,4481.84,UPI,DEV_3085,Bengaluru,0,368,0,historical,0
TX11030,C1012,2026-06-25 21:21:11,3236.98,Debit Card,DEV_5639,Jaipur,0,502,0,historical,0
TX10332,C1036,2026-06-25 21:24:11,2778.11,Debit Card,DEV_2390,Mumbai,0,647,0,historical,0
TX10342,C1007,2026-06-25 22:18:11,5648.43,UPI,DEV_2645,Pune,0,315,0,historical,0
